,0
1115,0
1116,8
1117,8
1118,2
1119,3
1120,6
1121,2
1122,9
1123,8
1124,0
1125,2
1126,0
1127,5
1128,4
1129,8
1130,7
1131,4
1132,6
1133,6
1134,2
1135,9
1136,2
1137,2
1138,6
1139,2
1140,4
1141,0
1142,7
1143,6
1144,2
1145,1
1146,2
1147,6
1148,4
1149,4
1150,5
1151,2
1152,6
1153,7
1154,9
1155,6
1156,2
1157,4
1158,9
1159,8
1160,2
1161,4
1162,9
1163,6
1164,7
1165,8
1166,1
1167,0
1168,9
1169,8
1170,6
1171,4
1172,3
1173,8
1174,4
1175,7
1176,5
1177,1
1178,9
1179,1
1180,4
1181,3
1182,0
1183,4
1184,8
1185,0
1186,9
1187,0
1188,0
1189,3
1190,2
1191,7
1192,1
1193,4
1194,2
1195,8
1196,4
1197,7
1198,8
1199,4
1200,3
1201,1
1202,0
1203,3
1204,2
1205,4
1206,2
1207,2
1208,7
1209,9
1210,4
1211,1
1212,4
1213,2
1214,3
1215,9
1216,8
1217,2
1218,9
1219,1
1220,6
1221,6
1222,9
1223,6
1224,1
1225,4
1226,0
1227,9
1228,9
1229,3
1230,9
1231,6
1232,8
1233,4
1234,0
1235,7
1236,0
1237,0
1238,2
1239,8
1240,9
1241,1
1242,1
1243,3
1244,7
1245,0
1246,6
1247,7
1248,7
1249,0
1250,0
1251,6
1252,0
1253,3
1254,9
1255,5
1256,4
1257,6
1258,1
1259,7
1260,6
1261,3
1262,9
1263,8
1264,7
1265,8
1266,0
1267,4
1268,3
1269,8
1270,0
1271,1
1272,0
1273,7
1274,3
1275,0
1276,6
1277,2
1278,8
1279,2
1280,8
1281,4
1282,9
1283,6
1284,3
1285,9
1286,3
1287,9
1288,7
1289,1
1290,3
1291,2
1292,6
1293,2
1294,5
1295,5
1296,2
1297,9
1298,6
1299,8
1300,5
1301,7
1302,0
1303,8
1304,9
1305,4
1306,0
1307,2
1308,1
1309,5
1310,1
1311,6
1312,8
1313,1
1314,0
1315,2
1316,5
1317,2
1318,9
1319,8
1320,5
1321,3
1322,6
1323,8
1324,7
1325,2
1326,1
1327,8
1328,3
1329,8
1330,0
1331,4
1332,8
1333,0
1334,9
1335,5
1336,0
1337,2
1338,6
1339,0
1340,2
1341,6
1342,3
1343,3
1344,6
1345,2
1346,8
1347,1
1348,2
1349,6
1350,8
1351,1
1352,2
1353,5
1354,5
1355,4
1356,0
1357,0
1358,1
1359,8
1360,2
1361,0
1362,7
1363,9
1364,9
1365,2
1366,0
1367,4
1368,9
1369,0
1370,6
1371,0
1372,3
1373,1
1374,8
1375,2
1376,2
1377,6
1378,2
1379,7
1380,6
1381,0
1382,0
1383,5
1384,1
1385,6
1386,3
1387,7
1388,8
1389,1
1390,5
1391,5
1392,2
1393,0
1394,6
1395,4
1396,5
1397,4
1398,3
1399,7
1400,7
1401,1
1402,5
1403,8
1404,1
1405,8
1406,3
1407,3
1408,6
1409,8
1410,5
1411,0
1412,9
1413,8
1414,6
1415,2
1416,5
1417,1
1418,5
1419,0
1420,9
1421,8
1422,0
1423,5
1424,5
1425,8
1426,2
1427,0
1428,0
1429,5
1430,2
1431,2
1432,8
1433,3
1434,1
1435,3
1436,5
1437,8
1438,1
1439,0
1440,6
1441,8
1442,3
1443,1
1444,6
1445,0
1446,0
1447,2
1448,1
1449,8
1450,2
1451,6
1452,9
1453,6
1454,3
1455,7
1456,5
1457,3
1458,7
1459,2
1460,1
1461,9
1462,9
1463,0
1464,0
1465,3
1466,6
1467,2
1468,6
1469,9
1470,2
1471,1
1472,4
1473,3
1474,0
1475,3
1476,1
1477,8
1478,7
1479,8
1480,7
1481,1
1482,3
1483,5
1484,1
1485,1
1486,4
1487,2
1488,3
1489,4
1490,9
1491,2
1492,0
1493,1
1494,5
1495,3
1496,1
1497,4
1498,0
1499,6
1500,0
1501,7
1502,1
1503,7
1504,1
1505,2
1506,7
1507,4
1508,0
1509,9
1510,6
1511,2
1512,6
1513,3
1514,2
1515,6
1516,7
1517,5
1518,1
1519,0
1520,4
1521,3
1522,5
1523,5
1524,1
1525,4
1526,3
1527,1
1528,3
1529,5
1530,5
1531,7
1532,6
1533,9
1534,6
1535,7
1536,5
1537,6
1538,9
1539,8
1540,5
1541,1
1542,3
1543,0
1544,6
1545,7
1546,8
1547,7
1548,6
1549,7
1550,4
1551,7
1552,6
1553,3
1554,7
1555,3
1556,6
1557,1
1558,8
1559,2
1560,7
1561,8
1562,7
1563,9
1564,4
1565,1
1566,8
1567,8
1568,7
1569,3
1570,8
1571,8
1572,5
1573,0
1574,2
1575,7
1576,8
1577,9
1578,9
1579,7
1580,7
1581,2
1582,3
1583,1
1584,4
1585,8
1586,5
1587,9
1588,0
1589,4
1590,6
1591,1
1592,5
1593,3
1594,8
1595,3
1596,0
1597,1
1598,8
1599,1
1600,4
1601,6
1602,8
1603,7
1604,2
1605,8
1606,0
1607,5
1608,3
1609,4
1610,6
1611,3
1612,0
1613,2
1614,4
1615,4
1616,9
1617,1
1618,5
1619,1
1620,0
1621,2
1622,4
1623,4
1624,1
1625,2
1626,4
1627,5
1628,5
1629,9
1630,9
1631,2
1632,2
1633,2
1634,4
1635,4
1636,9
1637,6
1638,2
1639,5
1640,2
1641,2
1642,0
1643,2
1644,7
1645,9
1646,5
1647,0
1648,7
1649,0
1650,8
1651,0
1652,1
1653,7
1654,8
1655,2
1656,9
1657,4
1658,0
1659,8
1660,9
1661,4
1662,9
1663,3
1664,5
1665,0
1666,3
1667,3
1668,8
1669,0
1670,7
1671,0
1672,6
1673,7
1674,2
1675,0
1676,3
1677,6
1678,2
1679,1
1680,8
1681,6
1682,0
1683,1
1684,3
1685,8
1686,0
1687,3
1688,6
1689,3
1690,8
1691,1
1692,1
1693,2
1694,6
1695,8
1696,8
1697,9
1698,4
1699,9
1700,5
1701,7
1702,9
1703,6
1704,6
1705,4
1706,9
1707,0
1708,4
1709,0
1710,1
1711,3
1712,0
1713,0
1714,5
1715,9
1716,7
1717,2
1718,1
1719,6
1720,7
1721,2
1722,2
1723,1
1724,8
1725,8
1726,8
1727,9
1728,6
1729,2
1730,9
1731,9
1732,7
1733,4
1734,0
1735,9
1736,6
1737,8
1738,3
1739,4
1740,9
1741,7
1742,9
1743,5
1744,4
1745,7
1746,0
1747,4
1748,6
1749,4
1750,4
1751,4
1752,9
1753,7
1754,7
1755,8
1756,0
1757,0
1758,5
1759,6
1760,7
1761,2
1762,1
1763,3
1764,9
1765,8
1766,0
1767,1
1768,3
1769,8
1770,4
1771,3
1772,1
1773,2
1774,8
1775,4
1776,4
1777,5
1778,1
1779,4
1780,0
1781,3
1782,8
1783,8
1784,7
1785,1
1786,1
1787,6
1788,8
1789,2
1790,8
1791,6
1792,3
1793,4
1794,5
1795,9
1796,4
1797,2
1798,3
1799,1
1800,2
1801,0
1802,8
1803,3
1804,5
1805,8
1806,5
1807,2
1808,2
1809,3
1810,0
1811,1
1812,1
1813,4
1814,5
1815,2
1816,7
1817,6
1818,0
1819,6
1820,5
1821,8
1822,4
1823,3
1824,3
1825,3
1826,2
1827,9
1828,5
1829,7
1830,4
1831,7
1832,2
1833,5
1834,9
1835,5
1836,4
1837,7
1838,8
1839,4
1840,3
1841,2
1842,3
1843,6
1844,9
1845,2
1846,6
1847,3
1848,4
1849,4
1850,6
1851,1
1852,9
1853,5
1854,5
1855,2
1856,2
1857,9
1858,0
1859,8
1860,7
1861,8
1862,0
1863,8
1864,6
1865,2
1866,5
1867,5
1868,8
1869,5
1870,4
1871,2
1872,6
1873,0
1874,9
1875,8
1876,5
1877,9
1878,6
1879,7
1880,9
1881,3
1882,7
1883,1
1884,3
1885,7
1886,4
1887,1
1888,1
1889,9
1890,6
1891,9
1892,5
1893,8
1894,0
1895,8
1896,5
1897,3
1898,8
1899,0
1900,1
1901,4
1902,8
1903,6
1904,6
1905,9
1906,5
1907,8
1908,0
1909,7
1910,3
1911,4
1912,9
1913,2
1914,9
1915,4
1916,3
1917,1
1918,0
1919,8
1920,5
1921,3
1922,2
1923,4
1924,5
1925,2
1926,1
1927,3
1928,8
1929,8
1930,4
1931,9
1932,7
1933,9
1934,5
1935,7
1936,0
1937,7
1938,7
1939,8
1940,9
1941,8
1942,7
1943,1
1944,2
1945,0
1946,0
1947,0
1948,7
1949,6
1950,6
1951,8
1952,0
1953,1
1954,3
1955,0
1956,2
1957,6
1958,3
1959,6
1960,8
1961,0
1962,5
1963,6
1964,3
1965,0
1966,2
1967,7
1968,7
1969,0
1970,2
1971,4
1972,8
1973,5
1974,5
1975,1
1976,9
1977,5
1978,4
1979,4
1980,2
1981,0
1982,1
1983,7
1984,6
1985,6
1986,7
1987,0
1988,6
1989,4
1990,9
1991,8
1992,8
1993,9
1994,3
1995,3
1996,1
1997,0
1998,4
1999,4
2000,7
2001,0
2002,5
2003,7
2004,6
2005,7
2006,8
2007,1
2008,3
2009,4
2010,6
2011,7
2012,0
2013,4
2014,3
2015,2
2016,5
2017,3
2018,7
2019,3
2020,7
2021,1
2022,9
2023,1
2024,3
2025,4
2026,0
2027,1
2028,7
2029,4
2030,2
2031,4
2032,3
2033,5
2034,4
2035,0
2036,6
2037,2
2038,2
2039,6
2040,9
2041,3
2042,3
2043,9
2044,9
2045,8
2046,1
2047,5
2048,1
2049,7
2050,0
2051,3
2052,1
2053,9
2054,2
2055,8
2056,4
2057,8
2058,2
2059,1
2060,7
2061,0
2062,0
2063,1
2064,8
2065,7
2066,4
2067,9
2068,9
2069,7
2070,0
2071,5
2072,1
2073,5
2074,8
2075,6
2076,8
2077,5
2078,6
2079,3
2080,6
2081,1
2082,1
2083,9
2084,6
2085,4
2086,3
2087,6
2088,8
2089,8
2090,5
2091,3
2092,9
2093,7
2094,2
2095,7
2096,1
2097,5
2098,9
2099,1
2100,3
2101,9
2102,5
2103,0
2104,4
2105,6
2106,3
2107,5
2108,3
2109,3
2110,6
2111,1
2112,3
2113,2
2114,3
2115,2
2116,2
2117,6
2118,2
2119,0
2120,1
2121,2
2122,7
2123,8
2124,5
2125,6
2126,2
2127,8
2128,4
2129,6
2130,8
2131,8
2132,8
2133,2
2134,9
2135,8
2136,7
2137,8
2138,6
2139,7
2140,3
2141,7
2142,7
2143,4
2144,0
2145,1
2146,3
2147,9
2148,2
2149,0
2150,0
2151,5
2152,4
2153,7
2154,8
2155,6
2156,8
2157,7
2158,8
2159,4
2160,3
2161,3
2162,1
2163,3
2164,2
2165,5
2166,6
2167,0
2168,3
2169,5
2170,0
2171,3
2172,7
2173,7
2174,8
2175,6
2176,3
2177,6
2178,9
2179,5
2180,9
2181,2
2182,1
2183,2
2184,3
2185,5
2186,2
2187,2
2188,2
2189,1
2190,3
2191,3
2192,5
2193,8
2194,7
2195,9
2196,3
2197,4
2198,2
2199,7
2200,1
2201,7
2202,8
2203,2
2204,2
2205,3
2206,9
2207,5
2208,5
2209,7
2210,3
2211,3
2212,9
2213,0
2214,5
2215,5
2216,6
2217,6
2218,9
2219,3
2220,6
2221,5
2222,9
2223,2
2224,0
2225,7
2226,9
2227,7
2228,7
2229,1
2230,2
2231,0
2232,3
2233,2
2234,8
2235,0
2236,3
2237,3
2238,6
2239,3
2240,0
2241,5
2242,2
2243,6
2244,6
2245,7
2246,8
2247,0
2248,1
2249,8
2250,7
2251,1
2252,2
2253,9
2254,2
2255,5
2256,7
2257,6
2258,3
2259,6
2260,7
2261,0
2262,4
2263,5
2264,1
2265,9
2266,4
2267,6
2268,2
2269,5
2270,8
2271,4
2272,0
2273,4
2274,3
2275,3
2276,1
2277,5
2278,1
2279,5
2280,1
2281,2
2282,1
2283,0
2284,9
2285,6
2286,7
2287,5
2288,9
2289,9
2290,3
2291,4
2292,4
2293,7
2294,5
2295,6
2296,3
2297,9
2298,0
2299,4
2300,4
2301,0
2302,8
2303,5
2304,8
2305,1
2306,5
2307,5
2308,5
2309,7
2310,8
2311,5
2312,0
2313,7
2314,0
2315,4
2316,4
2317,8
2318,5
2319,6
2320,4
2321,2
2322,8
2323,2
2324,6
2325,8
2326,1
2327,2
2328,3
2329,8
2330,9
2331,8
2332,3
2333,9
2334,9
2335,6
2336,7
2337,1
2338,2
2339,7
2340,7
2341,3
2342,3
2343,1
2344,1
2345,9
2346,7
2347,2
2348,1
2349,8
2350,1
2351,2
2352,7
2353,8
2354,5
2355,0
2356,4
2357,3
2358,2
2359,8
2360,4
2361,3
2362,3
2363,2
2364,9
2365,0
2366,7
2367,7
2368,1
2369,9
2370,0
2371,4
2372,2
2373,2
2374,8
2375,9
2376,4
2377,3
2378,7
2379,4
2380,2
2381,3
2382,4
2383,0
2384,5
2385,3
2386,3
2387,0
2388,1
2389,2
2390,5
2391,0
2392,7
2393,5
2394,7
2395,3
2396,7
2397,8
2398,7
2399,4
2400,9
2401,1
2402,5
2403,0
2404,8
2405,2
2406,9
2407,2
2408,1
2409,0
2410,1
2411,2
2412,6
2413,9
2414,2
2415,8
2416,3
2417,5
2418,3
2419,5
2420,9
2421,1
2422,4
2423,7
2424,1
2425,8
2426,1
2427,8
2428,8
2429,9
2430,4
2431,6
2432,1
2433,9
2434,9
2435,3
2436,4
2437,1
2438,2
2439,2
2440,3
2441,5
2442,9
2443,0
2444,7
2445,2
2446,8
2447,2
2448,9
2449,9
2450,9
2451,9
2452,0
2453,7
2454,8
2455,2
2456,3
2457,3
2458,1
2459,9
2460,9
2461,8
2462,8
2463,3
2464,5
2465,1
2466,2
2467,1
2468,7
2469,2
2470,0
2471,7
2472,3
2473,8
2474,1
2475,7
2476,0
2477,6
2478,4
2479,0
2480,8
2481,1
2482,8
2483,7
2484,7
2485,4
2486,7
2487,3
2488,2
2489,9
2490,6
2491,7
2492,5
2493,9
2494,7
2495,4
2496,8
2497,2
2498,7
2499,6
2500,7
2501,1
2502,3
2503,7
2504,0
2505,3
2506,1
2507,4
2508,7
2509,5
2510,2
2511,0
2512,4
2513,4
2514,9
2515,7
2516,4
2517,9
2518,0
2519,9
2520,0
2521,2
2522,1
2523,6
2524,6
2525,3
2526,6
2527,4
2528,9
2529,2
2530,2
2531,3
2532,1
2533,1
2534,0
2535,7
2536,1
2537,2
2538,7
2539,9
2540,0
2541,4
2542,0
2543,6
2544,7
2545,1
2546,0
2547,9
2548,7
2549,5
2550,0
2551,8
2552,4
2553,8
2554,7
2555,0
2556,5
2557,0
2558,3
2559,6
2560,5
2561,0
2562,8
2563,2
2564,7
2565,6
2566,0
2567,8
2568,5
2569,5
2570,2
2571,6
2572,9
2573,4
2574,2
2575,0
2576,9
2577,3
2578,8
2579,1
2580,0
2581,6
2582,7
2583,2
2584,7
2585,0
2586,3
2587,1
2588,9
2589,2
2590,1
2591,9
2592,7
2593,3
2594,0
2595,6
2596,4
2597,2
2598,2
2599,5
2600,3
2601,7
2602,8
2603,8
2604,5
2605,7
2606,4
2607,2
2608,7
2609,4
2610,4
2611,0
2612,3
2613,8
2614,9
2615,9
2616,2
2617,8
2618,8
2619,8
2620,0
2621,3
2622,1
2623,1
2624,1
2625,0
2626,9
2627,0
2628,4
2629,1
2630,7
2631,4
2632,7
2633,6
2634,1
2635,1
2636,4
2637,3
2638,7
2639,1
2640,5
2641,6
2642,9
2643,5
2644,8
2645,9
2646,3
2647,2
2648,9
2649,1
2650,8
2651,3
2652,9
2653,6
2654,3
2655,6
2656,7
2657,9
2658,1
2659,7
2660,3
2661,2
2662,5
2663,2
2664,9
2665,7
2666,2
2667,6
2668,2
2669,8
2670,6
2671,5
2672,7
2673,7
2674,3
2675,5
2676,8
2677,0
2678,0
2679,4
2680,2
2681,2
2682,5
2683,1
2684,9
2685,5
2686,9
2687,6
2688,5
2689,0
2690,8
2691,3
2692,3
2693,7
2694,6
2695,1
2696,8
2697,3
2698,8
2699,8
2700,0
2701,8
2702,4
2703,0
2704,7
2705,8
2706,6
2707,1
2708,4
2709,6
2710,5
2711,0
2712,4
2713,9
2714,7
2715,1
2716,9
2717,6
2718,6
2719,6
2720,5
2721,4
2722,8
2723,8
2724,7
2725,2
2726,4
2727,5
2728,7
2729,5
2730,0
2731,0
2732,0
2733,8
2734,0
2735,7
2736,7
2737,0
2738,2
2739,6
2740,9
2741,3
2742,9
2743,8
2744,7
2745,2
2746,9
2747,7
2748,3
2749,9
2750,5
2751,9
2752,9
2753,0
2754,7
2755,5
2756,8
2757,4
2758,5
2759,8
2760,7
2761,8
2762,9
2763,1
2764,2
2765,2
2766,7
2767,7
2768,4
2769,7
2770,0
2771,6
2772,3
2773,9
2774,7
2775,2
2776,5
2777,0
2778,1
2779,2
2780,9
2781,1
2782,8
2783,4
2784,0
2785,6
2786,4
2787,9
2788,5
2789,3
2790,0
2791,2
2792,0
2793,1
2794,4
2795,9
2796,8
2797,0
2798,5
2799,7
2800,4
2801,4
2802,2
2803,0
2804,2
2805,4
2806,2
2807,1
2808,8
2809,3
2810,9
2811,0
2812,1
2813,0
2814,4
2815,7
2816,6
2817,5
2818,0
2819,5
2820,6
2821,1
2822,0
2823,0
2824,0
2825,7
2826,0
2827,3
2828,3
2829,7
2830,3
2831,7
2832,7
2833,8
2834,4
2835,4
2836,8
2837,3
2838,3
2839,0
2840,6
2841,4
2842,1
2843,0
2844,0
2845,2
2846,3
2847,2
2848,1
2849,1
2850,7
2851,3
2852,7
2853,6
2854,8
2855,6
2856,3
2857,4
2858,6
2859,4
2860,4
2861,3
2862,3
2863,4
2864,2
2865,3
2866,1
2867,3
2868,8
2869,5
2870,1
2871,2
2872,4
2873,0
2874,3
2875,6
2876,2
2877,2
2878,1
2879,2
2880,9
2881,0
2882,6
2883,1
2884,2
2885,4
2886,1
2887,3
2888,9
2889,7
2890,6
2891,0
2892,4
2893,5
2894,8
2895,3
2896,7
2897,2
2898,3
2899,4
2900,4
2901,8
2902,4
2903,6
2904,2
2905,1
2906,7
2907,7
2908,5
2909,8
2910,1
2911,2
2912,8
2913,3
2914,5
2915,1
2916,6
2917,9
2918,0
2919,9
2920,4
2921,7
2922,1
2923,0
2924,7
2925,0
2926,5
2927,3
2928,7
2929,5
2930,6
2931,9
2932,9
2933,4
2934,6
2935,5
2936,8
2937,9
2938,7
2939,9
2940,7
2941,3
2942,7
2943,1
2944,2
2945,6
2946,7
2947,8
2948,0
2949,7
2950,2
2951,5
2952,9
2953,7
2954,1
2955,2
2956,6
2957,0
2958,2
2959,6
2960,6
2961,1
2962,0
2963,0
2964,2
2965,4
2966,9
2967,8
2968,4
2969,6
2970,8
2971,0
2972,2
2973,8
2974,4
2975,9
2976,7
2977,4
2978,1
2979,1
2980,7
2981,4
2982,1
2983,5
2984,7
2985,6
2986,2
2987,2
2988,3
2989,0
2990,7
2991,4
2992,0
2993,7
2994,2
2995,6
2996,0
2997,3
