,0
2000,0
2001,8
2002,6
2003,0
2004,8
2005,2
2006,0
2007,0
2008,5
2009,4
2010,4
2011,6
2012,1
2013,1
2014,4
2015,3
2016,5
2017,9
2018,8
2019,7
2020,6
2021,8
2022,5
2023,2
2024,0
2025,3
2026,8
2027,8
2028,2
2029,0
2030,2
2031,4
2032,7
2033,2
2034,4
2035,2
2036,7
2037,8
2038,3
2039,7
2040,3
2041,8
2042,0
2043,5
2044,8
2045,7
2046,9
2047,7
2048,0
2049,9
2050,4
2051,2
2052,0
2053,7
2054,6
2055,3
2056,5
2057,1
2058,7
2059,7
2060,8
2061,2
2062,4
2063,6
2064,2
2065,3
2066,9
2067,3
2068,2
2069,9
2070,1
2071,5
2072,9
2073,8
2074,5
2075,9
2076,7
2077,6
2078,1
2079,7
2080,6
2081,3
2082,0
2083,4
2084,3
2085,8
2086,4
2087,7
2088,3
2089,6
2090,1
2091,3
2092,0
2093,5
2094,1
2095,6
2096,3
2097,9
2098,0
2099,1
2100,2
2101,0
2102,6
2103,7
2104,2
2105,0
2106,1
2107,2
2108,2
2109,2
2110,7
2111,6
2112,4
2113,0
2114,3
2115,7
2116,4
2117,2
2118,1
2119,1
2120,2
2121,9
2122,0
2123,0
2124,7
2125,3
2126,3
2127,2
2128,1
2129,7
2130,9
2131,0
2132,5
2133,1
2134,2
2135,6
2136,7
2137,4
2138,2
2139,2
2140,6
2141,1
2142,1
2143,4
2144,4
2145,1
2146,4
2147,3
2148,4
2149,8
2150,1
2151,7
2152,5
2153,7
2154,0
2155,8
2156,6
2157,1
2158,3
2159,0
2160,7
2161,3
2162,7
2163,1
2164,1
2165,7
2166,6
2167,9
2168,4
2169,3
2170,6
2171,0
2172,6
2173,2
2174,9
2175,2
2176,6
2177,1
2178,9
2179,1
2180,7
2181,0
2182,7
2183,3
2184,5
2185,3
2186,0
2187,7
2188,9
2189,8
2190,2
2191,6
2192,3
2193,9
2194,1
2195,4
2196,1
2197,2
2198,6
2199,6
2200,4
2201,1
2202,7
2203,1
2204,4
2205,8
2206,0
2207,9
2208,8
2209,9
2210,7
2211,4
2212,1
2213,5
2214,0
2215,2
2216,1
2217,8
2218,7
2219,3
2220,2
2221,6
2222,4
2223,8
2224,3
2225,1
2226,6
2227,9
2228,8
2229,2
2230,7
2231,0
2232,1
2233,9
2234,3
2235,7
2236,7
2237,7
2238,9
2239,9
2240,5
2241,2
2242,3
2243,6
2244,6
2245,0
2246,2
2247,9
2248,3
2249,7
2250,2
2251,1
2252,3
2253,8
2254,6
2255,7
2256,2
2257,0
2258,1
2259,8
2260,2
2261,9
2262,1
2263,9
2264,3
2265,6
2266,8
2267,8
2268,1
2269,1
2270,3
2271,1
2272,7
2273,9
2274,4
2275,1
2276,8
2277,1
2278,6
2279,6
2280,4
2281,1
2282,2
2283,6
2284,9
2285,3
2286,3
2287,1
2288,0
2289,5
2290,2
2291,8
2292,3
2293,5
2294,2
2295,4
2296,8
2297,6
2298,1
2299,1
2300,5
2301,5
2302,8
2303,7
2304,4
2305,7
2306,2
2307,0
2308,9
2309,7
2310,8
2311,1
2312,7
2313,9
2314,2
2315,1
2316,2
2317,1
2318,6
2319,4
2320,3
2321,1
2322,6
2323,9
2324,2
2325,2
2326,0
2327,1
2328,1
2329,0
2330,4
2331,6
2332,4
2333,8
2334,0
2335,9
2336,1
2337,4
2338,0
2339,2
2340,8
2341,5
2342,7
2343,2
2344,7
2345,3
2346,1
2347,8
2348,5
2349,2
2350,4
2351,8
2352,0
2353,4
2354,1
2355,6
2356,4
2357,8
2358,2
2359,6
2360,2
2361,4
2362,7
2363,9
2364,4
2365,7
2366,6
2367,8
2368,0
2369,2
2370,4
2371,8
2372,3
2373,1
2374,0
2375,8
2376,9
2377,5
2378,4
2379,0
2380,3
2381,8
2382,3
2383,4
2384,4
2385,6
2386,8
2387,6
2388,4
2389,0
2390,2
2391,6
2392,9
2393,8
2394,0
2395,3
2396,4
2397,3
2398,0
2399,8
2400,9
2401,1
2402,7
2403,1
2404,3
2405,0
2406,8
2407,4
2408,7
2409,0
2410,2
2411,6
2412,1
2413,3
2414,6
2415,0
2416,4
2417,6
2418,6
2419,7
2420,6
2421,5
2422,0
2423,9
2424,9
2425,0
2426,2
2427,8
2428,9
2429,3
2430,6
2431,1
2432,6
2433,2
2434,3
2435,7
2436,5
2437,8
2438,8
2439,3
2440,3
2441,0
2442,9
2443,6
2444,2
2445,7
2446,0
2447,9
2448,9
2449,1
2450,2
2451,6
2452,6
2453,1
2454,4
2455,8
2456,8
2457,9
2458,8
2459,9
2460,7
2461,1
2462,6
2463,2
2464,7
2465,9
2466,8
2467,8
2468,0
2469,1
2470,0
2471,0
2472,2
2473,4
2474,4
2475,9
2476,1
2477,0
2478,1
2479,6
2480,2
2481,5
2482,6
2483,3
2484,7
2485,6
2486,8
2487,0
2488,4
2489,7
2490,6
2491,7
2492,1
2493,5
2494,4
2495,7
2496,2
2497,7
2498,7
2499,4
2500,2
2501,3
2502,4
2503,9
2504,8
2505,0
2506,6
2507,6
2508,9
2509,4
2510,5
2511,2
2512,4
2513,6
2514,8
2515,1
2516,6
2517,9
2518,6
2519,5
2520,6
2521,2
2522,7
2523,5
2524,9
2525,6
2526,7
2527,1
2528,6
2529,8
2530,3
2531,7
2532,7
2533,8
2534,4
2535,4
2536,6
2537,1
2538,6
2539,0
2540,1
2541,8
2542,3
2543,1
2544,1
2545,7
2546,9
2547,3
2548,6
2549,8
2550,5
2551,2
2552,9
2553,1
2554,4
2555,8
2556,4
2557,5
2558,9
2559,6
2560,6
2561,5
2562,1
2563,3
2564,8
2565,1
2566,4
2567,2
2568,1
2569,5
2570,5
2571,0
2572,7
2573,3
2574,9
2575,2
2576,8
2577,8
2578,9
2579,8
2580,6
2581,7
2582,4
2583,6
2584,0
2585,7
2586,2
2587,3
2588,4
2589,3
2590,8
2591,1
2592,3
2593,9
2594,1
2595,0
2596,9
2597,5
2598,8
2599,0
2600,7
2601,1
2602,4
2603,7
2604,8
2605,7
2606,8
2607,3
2608,5
2609,0
2610,4
2611,4
2612,5
2613,3
2614,4
2615,9
2616,7
2617,1
2618,3
2619,5
2620,2
2621,5
2622,7
2623,0
2624,1
2625,2
2626,7
2627,9
2628,5
2629,8
2630,1
2631,1
2632,8
2633,0
2634,1
2635,6
2636,5
2637,1
2638,7
2639,5
2640,1
2641,5
2642,7
2643,5
2644,0
2645,9
2646,5
2647,7
2648,4
2649,2
2650,7
2651,3
2652,1
2653,8
2654,6
2655,3
2656,6
2657,5
2658,1
2659,6
2660,9
2661,7
2662,6
2663,2
2664,3
2665,1
2666,7
2667,9
2668,9
2669,5
2670,2
2671,2
2672,4
2673,0
2674,7
2675,6
2676,6
2677,1
2678,1
2679,1
2680,8
2681,7
2682,1
2683,7
2684,2
2685,7
2686,9
2687,2
2688,2
2689,4
2690,0
2691,0
2692,1
2693,2
2694,4
2695,9
2696,2
2697,7
2698,4
2699,2
2700,9
2701,8
2702,2
2703,4
2704,3
2705,4
2706,8
2707,8
2708,3
2709,4
2710,3
2711,3
2712,7
2713,6
2714,8
2715,5
2716,2
2717,9
2718,9
2719,1
2720,1
2721,3
2722,3
2723,0
2724,6
2725,4
2726,3
2727,8
2728,5
2729,0
2730,3
2731,9
2732,1
2733,1
2734,6
2735,4
2736,2
2737,9
2738,2
2739,3
2740,6
2741,4
2742,1
2743,9
2744,0
2745,3
2746,8
2747,5
2748,1
2749,5
2750,4
2751,3
2752,8
2753,1
2754,5
2755,0
2756,8
2757,3
2758,2
2759,9
2760,0
2761,9
2762,0
2763,9
2764,0
2765,0
2766,5
2767,4
2768,3
2769,1
2770,7
2771,7
2772,4
2773,0
2774,2
2775,6
2776,2
2777,4
2778,0
2779,1
2780,3
2781,0
2782,7
2783,8
2784,9
2785,9
2786,7
2787,1
2788,5
2789,2
2790,4
2791,8
2792,7
2793,1
2794,1
2795,2
2796,2
2797,3
2798,2
2799,8
2800,8
2801,9
2802,5
2803,9
2804,4
2805,4
2806,6
2807,2
2808,9
2809,7
2810,9
2811,5
2812,0
2813,6
2814,3
2815,0
2816,1
2817,5
2818,4
2819,8
2820,9
2821,9
2822,9
2823,4
2824,5
2825,3
2826,7
2827,3
2828,9
2829,7
2830,5
2831,0
2832,4
2833,4
2834,2
2835,9
2836,0
2837,8
2838,2
2839,7
2840,2
2841,2
2842,1
2843,7
2844,6
2845,3
2846,6
2847,9
2848,7
2849,2
2850,3
2851,4
2852,6
2853,6
2854,4
2855,5
2856,8
2857,1
2858,4
2859,4
2860,1
2861,3
2862,0
2863,6
2864,7
2865,6
2866,1
2867,1
2868,2
2869,6
2870,9
2871,8
2872,4
2873,4
2874,1
2875,0
2876,7
2877,5
2878,1
2879,9
2880,3
2881,1
2882,3
2883,2
2884,0
2885,8
2886,7
2887,2
2888,6
2889,2
2890,7
2891,8
2892,0
2893,1
2894,2
2895,4
2896,8
2897,2
2898,7
2899,0
2900,0
2901,3
2902,4
2903,7
2904,2
2905,9
2906,3
2907,8
2908,5
2909,3
2910,7
2911,9
2912,3
2913,3
2914,2
2915,5
2916,0
2917,1
2918,3
2919,5
2920,2
2921,8
2922,9
2923,4
2924,9
2925,2
2926,4
2927,1
2928,4
2929,1
2930,4
2931,6
2932,0
2933,8
2934,4
2935,9
2936,1
2937,6
2938,4
2939,9
2940,0
2941,1
2942,4
2943,7
2944,9
2945,3
2946,9
2947,9
2948,4
2949,4
2950,5
2951,6
2952,0
2953,0
2954,7
2955,7
2956,0
2957,6
2958,8
2959,1
2960,8
2961,8
2962,1
2963,4
2964,7
2965,4
2966,2
2967,9
2968,1
2969,5
2970,4
2971,7
2972,6
2973,7
2974,4
2975,2
2976,3
2977,9
2978,7
2979,1
2980,0
2981,5
2982,5
2983,1
2984,3
2985,7
2986,4
2987,1
2988,5
2989,8
2990,5
2991,6
2992,5
2993,0
2994,0
2995,3
2996,3
2997,9
