,0
271,7
272,7
273,5
274,9
275,9
276,0
277,7
278,8
279,0
280,6
281,5
282,5
283,6
284,8
285,5
286,4
287,8
288,5
289,2
290,8
291,6
292,8
293,6
294,7
295,7
296,9
297,4
298,4
299,4
300,1
301,0
302,6
303,4
304,6
305,9
306,5
307,1
308,6
309,1
310,7
311,3
312,7
313,2
314,6
315,2
316,4
317,9
318,8
319,3
320,3
321,7
322,6
323,5
324,9
325,9
326,1
327,9
328,2
329,2
330,6
331,0
332,3
333,3
334,6
335,6
336,1
337,6
338,1
339,2
340,8
341,0
342,0
343,4
344,3
345,3
346,7
347,9
348,3
349,3
350,5
351,9
352,8
353,1
354,8
355,5
356,8
357,6
358,2
359,0
360,6
361,8
362,0
363,0
364,2
365,5
366,5
367,1
368,1
369,1
370,8
371,2
372,4
373,2
374,8
375,7
376,9
377,2
378,9
379,5
380,2
381,8
382,2
383,6
384,5
385,5
386,8
387,5
388,8
389,0
390,0
391,3
392,2
393,7
394,7
395,7
396,8
397,2
398,1
399,8
400,1
401,4
402,4
403,2
404,7
405,6
406,8
407,4
408,7
409,2
410,7
411,7
412,5
413,5
414,8
415,5
416,5
417,9
418,3
419,9
420,7
421,6
422,0
423,4
424,5
425,3
426,6
427,2
428,4
429,8
430,3
431,4
432,5
433,0
434,9
435,9
436,0
437,3
438,5
439,1
440,1
441,1
442,9
443,4
444,8
445,0
446,8
447,5
448,2
449,5
450,2
451,5
452,8
453,7
454,0
455,0
456,2
457,8
458,1
459,0
460,4
461,3
462,4
463,2
464,5
465,0
466,7
467,3
468,6
469,7
470,7
471,5
472,3
473,3
474,2
475,8
476,6
477,2
478,4
479,5
480,6
481,0
482,6
483,2
484,1
485,4
486,7
487,4
488,0
489,3
490,1
491,3
492,5
493,3
494,7
495,4
496,0
497,2
498,4
499,0
500,2
501,4
502,2
503,4
504,3
505,5
506,3
507,7
508,6
509,2
510,6
511,0
512,1
513,7
514,4
515,6
516,4
517,3
518,2
519,8
520,2
521,7
522,5
523,2
524,5
525,6
526,0
527,3
528,0
529,3
530,5
531,1
532,5
533,2
534,8
535,4
536,3
537,8
538,8
539,1
540,5
541,8
542,4
543,1
544,7
545,0
546,4
547,4
548,1
549,8
550,7
551,7
552,4
553,8
554,3
555,5
556,3
557,4
558,2
559,2
560,8
561,3
562,1
563,7
564,3
565,1
566,4
567,5
568,4
569,0
570,8
571,2
572,8
573,8
574,3
575,2
576,8
577,5
578,9
579,6
580,3
581,3
582,3
583,7
584,1
585,9
586,6
587,6
588,7
589,5
590,9
591,0
592,2
593,1
594,4
595,2
596,4
597,5
598,1
599,5
600,6
601,8
602,7
603,6
604,2
605,6
606,9
607,8
608,9
609,7
610,4
611,1
612,4
613,6
614,2
615,4
616,5
617,8
618,8
619,9
620,7
621,6
622,3
623,9
624,8
625,6
626,3
627,9
628,0
629,9
630,6
631,4
632,2
633,5
634,4
635,3
636,5
637,2
638,0
639,5
640,3
641,3
642,9
643,5
644,5
645,0
646,0
647,4
648,3
649,1
650,9
651,1
652,1
653,1
654,4
655,8
656,6
657,4
658,4
659,3
660,0
661,8
662,5
663,1
664,4
665,2
666,4
667,0
668,1
669,0
670,3
671,9
672,0
673,8
674,8
675,7
676,0
677,8
678,8
679,8
680,6
681,8
682,5
683,6
684,6
685,5
686,9
687,4
688,6
689,4
690,2
691,1
692,5
693,5
694,2
695,7
696,0
697,1
698,0
699,0
700,9
701,3
702,2
703,1
704,6
705,5
706,7
707,7
708,5
709,5
710,2
711,8
712,3
713,3
714,2
715,5
716,8
717,3
718,3
719,9
720,9
721,6
722,4
723,6
724,2
725,0
726,4
727,3
728,6
729,7
730,5
731,3
732,2
733,7
734,7
735,5
736,6
737,2
738,3
739,3
740,6
741,4
742,6
743,1
744,3
745,1
746,7
747,8
748,2
749,6
750,6
751,4
752,4
753,8
754,6
755,7
756,5
757,8
758,5
759,2
760,8
761,9
762,8
763,9
764,9
765,2
766,9
767,3
768,2
769,4
770,0
771,6
772,6
773,2
774,4
775,7
776,8
777,1
778,3
779,8
780,1
781,2
782,7
783,1
784,8
785,7
786,9
787,9
788,4
789,9
790,4
791,3
792,7
793,1
794,2
795,6
796,8
797,5
798,1
799,2
800,1
801,1
802,0
803,1
804,6
805,5
806,2
807,6
808,2
809,2
810,3
811,6
812,9
813,7
814,4
815,9
816,0
817,1
818,1
819,1
820,1
821,3
822,5
823,1
824,1
825,2
826,3
827,1
828,2
829,6
830,1
831,4
832,0
833,8
834,0
835,2
836,1
837,4
838,4
839,5
840,7
841,0
842,8
843,7
844,8
845,1
846,3
847,7
848,2
849,2
850,2
851,4
852,2
853,9
854,2
855,9
856,1
857,8
858,3
859,2
860,5
861,9
862,4
863,3
864,7
865,1
866,0
867,4
868,4
869,2
870,9
871,2
872,0
873,0
874,5
875,0
876,1
877,6
878,0
879,3
880,7
881,5
882,0
883,7
884,4
885,9
886,9
887,3
888,6
889,2
890,4
891,1
892,3
893,2
894,3
895,0
896,0
897,6
898,5
899,8
900,7
901,0
902,6
903,2
904,0
905,4
906,9
907,1
908,5
909,3
910,5
911,8
912,9
913,2
914,7
915,1
916,5
917,0
918,1
919,0
920,0
921,6
922,4
923,7
924,7
925,4
926,9
927,3
928,8
929,8
930,9
931,6
932,7
933,0
934,0
935,3
936,3
937,8
938,7
939,7
940,4
941,2
942,1
943,5
944,7
945,1
946,7
947,8
948,2
949,8
950,0
951,8
952,3
953,1
954,0
955,1
956,5
957,5
958,6
959,6
960,6
961,6
962,1
963,0
964,8
965,3
966,7
967,0
968,5
969,9
970,6
971,0
972,2
973,2
974,5
975,6
976,1
977,7
978,5
979,1
980,7
981,8
982,1
983,0
984,4
985,2
986,3
987,0
988,2
989,1
990,3
991,8
992,3
993,5
994,7
995,2
996,8
997,2
998,9
999,0
1000,3
1001,4
1002,5
1003,6
1004,7
1005,3
1006,8
1007,5
1008,2
1009,3
1010,3
1011,8
1012,8
1013,4
1014,4
1015,8
1016,8
1017,3
1018,9
1019,6
1020,1
1021,1
1022,6
1023,6
1024,4
1025,4
1026,5
1027,5
1028,2
1029,4
1030,2
1031,5
1032,9
1033,6
1034,8
1035,8
1036,5
1037,9
1038,5
1039,3
1040,0
1041,9
1042,2
1043,6
1044,3
1045,9
1046,3
1047,9
1048,6
1049,8
1050,9
1051,8
1052,3
1053,7
1054,2
1055,7
1056,7
1057,7
1058,4
1059,6
1060,7
1061,4
1062,6
1063,1
1064,8
1065,7
1066,9
1067,5
1068,8
1069,1
1070,2
1071,9
1072,3
1073,1
1074,8
1075,5
1076,1
1077,5
1078,1
1079,1
1080,8
1081,5
1082,8
1083,2
1084,2
1085,9
1086,2
1087,7
1088,5
1089,3
1090,6
1091,8
1092,8
1093,9
1094,6
1095,6
1096,1
1097,9
1098,9
1099,0
1100,0
1101,2
1102,3
1103,4
1104,7
1105,5
1106,5
1107,6
1108,9
1109,9
1110,2
1111,3
1112,9
1113,7
1114,3
1115,5
1116,6
1117,0
1118,0
1119,0
1120,7
1121,8
1122,2
1123,3
1124,6
1125,6
1126,6
1127,0
1128,7
1129,7
1130,3
1131,8
1132,1
1133,9
1134,6
1135,7
1136,9
1137,4
1138,7
1139,0
1140,1
1141,6
1142,4
1143,2
1144,4
1145,8
1146,5
1147,3
1148,8
1149,5
1150,8
1151,2
1152,8
1153,3
1154,2
1155,4
1156,7
1157,4
1158,2
1159,6
1160,3
1161,7
1162,5
1163,2
1164,0
1165,3
1166,4
1167,5
1168,2
1169,8
1170,9
1171,1
1172,4
1173,8
1174,8
1175,8
1176,1
1177,5
1178,2
1179,6
1180,7
1181,7
1182,4
1183,6
1184,5
1185,4
1186,6
1187,0
1188,0
1189,7
1190,9
1191,5
1192,8
1193,3
1194,6
1195,3
1196,8
1197,8
1198,3
1199,6
1200,1
1201,7
1202,9
1203,9
1204,1
1205,8
1206,8
1207,1
1208,4
1209,1
1210,9
1211,5
1212,9
1213,1
1214,9
1215,8
1216,2
1217,6
1218,4
1219,8
1220,5
1221,1
1222,7
1223,9
1224,8
1225,1
1226,6
1227,8
1228,5
1229,6
1230,1
1231,1
1232,2
1233,1
1234,8
1235,7
1236,0
1237,7
1238,9
1239,4
1240,4
1241,2
1242,6
1243,3
1244,1
1245,9
1246,3
1247,6
1248,5
1249,5
1250,5
1251,7
1252,6
1253,5
1254,0
1255,7
1256,8
1257,3
1258,5
1259,4
1260,3
1261,4
1262,3
1263,7
1264,5
1265,6
1266,2
1267,6
1268,0
1269,3
1270,4
1271,1
1272,1
1273,1
1274,2
1275,2
1276,3
1277,9
1278,8
1279,8
1280,9
1281,6
1282,9
1283,5
1284,5
1285,5
1286,2
1287,0
1288,7
1289,7
1290,4
1291,7
1292,5
1293,3
1294,3
1295,3
1296,5
1297,1
1298,9
1299,5
1300,6
1301,9
1302,6
1303,5
1304,1
1305,4
1306,8
1307,2
1308,8
1309,4
1310,6
1311,6
1312,8
1313,3
1314,3
1315,4
1316,2
1317,2
1318,8
1319,0
1320,1
1321,8
1322,0
1323,7
1324,1
1325,9
1326,3
1327,7
1328,1
1329,0
1330,4
1331,3
1332,6
1333,7
1334,8
1335,3
1336,2
1337,7
1338,7
1339,6
1340,5
1341,4
1342,7
1343,6
1344,9
1345,1
1346,6
1347,1
1348,1
1349,2
1350,4
1351,6
1352,1
1353,3
1354,1
1355,8
1356,1
1357,9
1358,4
1359,3
1360,4
1361,3
1362,5
1363,4
1364,3
1365,7
1366,9
1367,9
1368,4
1369,0
1370,8
1371,2
1372,5
1373,8
1374,9
1375,0
1376,7
1377,1
1378,7
1379,4
1380,3
1381,6
1382,8
1383,5
1384,3
1385,4
1386,2
1387,7
1388,4
1389,0
1390,8
1391,9
1392,3
1393,7
1394,7
1395,5
1396,0
1397,2
1398,5
1399,2
1400,2
1401,8
1402,2
1403,0
1404,5
1405,4
1406,8
1407,3
1408,3
1409,4
1410,3
1411,0
1412,1
1413,2
1414,1
1415,1
1416,8
1417,1
1418,2
1419,4
1420,7
1421,3
1422,6
1423,2
1424,4
1425,9
1426,3
1427,7
1428,3
1429,6
1430,1
1431,5
1432,2
1433,5
1434,1
1435,5
1436,6
1437,8
1438,2
1439,2
1440,2
1441,1
1442,5
1443,6
1444,3
1445,9
1446,1
1447,7
1448,8
1449,0
1450,6
1451,7
1452,4
1453,6
1454,0
1455,3
1456,8
1457,6
1458,1
1459,6
1460,4
1461,7
1462,6
1463,7
1464,3
1465,4
1466,3
1467,7
1468,4
1469,4
1470,6
1471,6
1472,9
1473,3
1474,7
1475,9
1476,3
1477,8
1478,3
1479,5
1480,4
1481,5
1482,4
1483,0
1484,0
1485,9
1486,7
1487,7
1488,5
1489,7
1490,4
1491,5
1492,4
1493,7
1494,9
1495,7
1496,1
1497,8
1498,9
1499,9
1500,5
1501,7
1502,1
1503,2
1504,0
1505,6
1506,9
1507,6
1508,5
1509,9
1510,0
1511,4
1512,8
1513,0
1514,5
1515,9
1516,3
1517,3
1518,8
1519,7
1520,0
1521,7
1522,3
1523,5
1524,4
1525,3
1526,5
1527,7
1528,0
1529,3
1530,4
1531,8
1532,1
1533,0
1534,0
1535,9
1536,9
1537,6
1538,4
1539,4
1540,5
1541,1
1542,0
1543,0
1544,9
1545,9
1546,7
1547,4
1548,7
1549,2
1550,1
1551,8
1552,9
1553,4
1554,4
1555,5
1556,6
1557,6
1558,2
1559,1
1560,1
1561,4
1562,2
1563,1
1564,8
1565,7
1566,1
1567,7
1568,8
1569,3
1570,3
1571,3
1572,0
1573,0
1574,5
1575,1
1576,2
1577,9
1578,4
1579,0
1580,0
1581,8
1582,7
1583,5
1584,6
1585,1
1586,9
1587,7
1588,2
1589,8
1590,7
1591,8
1592,2
1593,4
1594,1
1595,5
1596,2
1597,8
1598,8
1599,9
1600,8
1601,3
1602,8
1603,8
1604,3
1605,3
1606,6
1607,8
1608,3
1609,2
1610,5
1611,1
1612,4
1613,9
1614,6
1615,4
1616,8
1617,4
1618,3
1619,1
1620,8
1621,9
1622,3
1623,4
1624,5
1625,6
1626,3
1627,1
1628,9
1629,2
1630,6
1631,5
1632,1
1633,4
1634,7
1635,5
1636,0
1637,0
1638,6
1639,1
1640,0
1641,7
1642,7
1643,3
1644,8
1645,7
1646,4
1647,7
1648,7
1649,0
1650,0
1651,8
1652,1
1653,3
1654,7
1655,2
1656,1
1657,4
1658,7
1659,7
1660,1
1661,6
1662,8
1663,2
1664,9
1665,0
1666,0
1667,3
1668,1
1669,7
1670,6
1671,6
1672,3
1673,6
1674,1
1675,4
1676,8
1677,9
1678,7
1679,9
1680,3
1681,6
1682,2
1683,8
1684,8
1685,8
1686,2
1687,8
1688,9
1689,3
1690,8
1691,3
1692,7
1693,0
1694,0
1695,4
1696,0
1697,7
1698,7
1699,4
1700,8
1701,8
1702,2
1703,8
1704,3
1705,3
1706,1
1707,8
1708,5
1709,8
1710,1
1711,5
1712,1
1713,9
1714,3
1715,3
1716,1
1717,4
1718,7
1719,1
1720,4
1721,7
1722,3
1723,5
1724,1
1725,6
1726,4
1727,5
1728,3
1729,8
1730,2
1731,8
1732,8
1733,0
1734,5
1735,6
1736,0
1737,6
1738,0
1739,0
1740,3
1741,6
1742,2
1743,2
1744,6
1745,8
1746,1
1747,7
1748,1
1749,5
1750,3
1751,4
1752,6
1753,2
1754,7
1755,6
1756,8
1757,1
1758,2
1759,4
1760,2
1761,2
1762,3
1763,5
1764,6
1765,7
1766,5
1767,9
1768,4
1769,4
1770,6
1771,2
1772,7
1773,8
1774,5
1775,1
1776,7
1777,1
1778,6
1779,2
1780,1
1781,1
1782,2
1783,2
1784,8
1785,4
1786,0
1787,7
1788,9
1789,2
1790,7
1791,6
1792,7
1793,5
1794,2
1795,2
1796,3
1797,5
1798,2
1799,4
1800,6
1801,9
1802,4
1803,9
1804,8
1805,0
1806,9
1807,3
1808,4
1809,3
1810,4
1811,1
1812,4
1813,7
1814,5
1815,9
1816,6
1817,9
1818,9
1819,9
1820,9
1821,4
1822,1
1823,4
1824,8
1825,8
1826,5
1827,2
1828,6
1829,0
1830,2
1831,9
1832,2
1833,0
1834,8
1835,9
1836,8
1837,9
1838,9
1839,6
1840,3
1841,8
1842,2
1843,1
1844,9
1845,6
1846,0
1847,0
1848,2
1849,8
1850,4
1851,4
1852,6
1853,7
1854,5
1855,2
1856,6
1857,8
1858,0
1859,5
1860,1
1861,8
1862,9
1863,9
1864,3
1865,0
1866,6
1867,8
1868,3
1869,4
1870,5
1871,3
1872,2
1873,4
1874,6
1875,7
1876,4
1877,2
1878,2
1879,8
1880,9
1881,4
1882,0
1883,6
1884,0
1885,2
1886,1
1887,8
1888,4
1889,1
1890,7
1891,2
1892,3
1893,2
1894,1
1895,9
1896,6
1897,0
1898,3
1899,8
1900,3
1901,3
1902,9
1903,2
1904,0
1905,7
1906,7
1907,2
1908,0
1909,8
1910,6
1911,1
1912,1
1913,1
1914,6
1915,1
1916,2
1917,4
1918,8
1919,2
1920,0
1921,1
1922,8
1923,3
1924,5
1925,0
1926,2
1927,1
1928,8
1929,8
1930,1
1931,9
1932,7
1933,8
1934,9
1935,7
1936,9
1937,9
1938,4
1939,3
1940,5
1941,3
1942,7
1943,0
1944,0
1945,7
1946,4
1947,7
1948,0
1949,4
1950,0
1951,5
1952,0
1953,0
1954,5
1955,7
1956,6
1957,3
1958,2
1959,4
1960,8
1961,2
1962,3
1963,7
1964,2
1965,8
1966,1
1967,4
1968,1
1969,4
1970,9
1971,0
1972,7
1973,6
1974,8
1975,2
1976,1
1977,9
1978,1
1979,7
1980,0
1981,5
1982,5
1983,3
1984,6
1985,2
1986,6
1987,5
1988,0
1989,6
1990,4
1991,0
1992,1
1993,6
1994,1
1995,2
1996,6
1997,4
1998,6
1999,4
2000,9
2001,2
2002,9
2003,5
2004,9
2005,8
2006,5
2007,6
2008,0
2009,0
2010,1
2011,4
2012,9
2013,1
2014,3
2015,4
2016,2
2017,6
2018,4
2019,5
2020,1
2021,9
2022,8
2023,9
2024,6
2025,4
2026,1
2027,8
2028,2
2029,3
2030,7
2031,2
2032,3
2033,3
2034,3
2035,1
2036,6
2037,3
2038,1
2039,4
2040,2
2041,2
2042,1
2043,6
2044,7
2045,9
2046,2
2047,0
2048,0
2049,7
2050,4
2051,5
2052,4
2053,4
2054,5
2055,8
2056,6
2057,1
2058,8
2059,1
2060,8
2061,4
2062,6
2063,4
2064,1
2065,2
2066,9
2067,9
2068,6
2069,6
2070,9
2071,7
2072,6
2073,4
2074,6
2075,3
2076,9
2077,5
2078,0
2079,0
2080,6
2081,2
2082,1
2083,7
2084,6
2085,4
2086,8
2087,3
2088,4
2089,1
2090,4
2091,6
2092,1
2093,9
2094,1
2095,8
2096,0
2097,6
2098,3
2099,1
2100,2
2101,0
2102,2
2103,8
2104,6
2105,2
2106,4
2107,4
2108,7
2109,7
2110,8
2111,8
2112,3
2113,7
2114,6
2115,3
2116,5
2117,5
2118,5
2119,2
2120,7
2121,4
2122,6
2123,7
2124,3
2125,3
2126,0
2127,1
2128,3
2129,8
2130,8
2131,8
2132,0
2133,0
2134,6
2135,8
2136,3
2137,8
2138,9
2139,2
2140,1
2141,6
2142,3
2143,6
2144,9
2145,3
2146,1
2147,9
2148,7
2149,4
2150,8
2151,7
2152,9
2153,4
2154,8
2155,0
2156,3
2157,8
2158,7
2159,1
2160,3
2161,0
2162,8
2163,4
2164,4
2165,2
2166,4
2167,9
2168,5
2169,4
2170,9
2171,9
2172,3
2173,9
2174,7
2175,6
2176,6
2177,7
2178,5
2179,2
2180,4
2181,7
2182,7
2183,4
2184,4
2185,5
2186,7
2187,8
2188,5
2189,7
2190,6
2191,7
2192,4
2193,3
2194,0
2195,4
2196,7
2197,5
2198,8
2199,5
2200,1
2201,0
2202,0
2203,4
2204,7
2205,7
2206,0
2207,7
2208,2
2209,8
2210,8
2211,0
2212,1
2213,9
2214,5
2215,9
2216,8
2217,5
2218,4
2219,7
2220,4
2221,9
2222,8
2223,9
2224,1
2225,3
2226,6
2227,4
2228,0
2229,3
2230,7
2231,7
2232,2
2233,0
2234,2
2235,4
2236,7
2237,2
2238,2
2239,1
2240,4
2241,4
2242,6
2243,8
2244,6
2245,3
2246,0
2247,3
2248,8
2249,4
2250,6
2251,7
2252,6
2253,2
2254,1
2255,8
2256,4
2257,5
2258,2
2259,1
2260,2
2261,5
2262,7
2263,4
2264,0
2265,9
2266,9
2267,1
2268,7
2269,2
2270,1
2271,5
2272,5
2273,1
2274,8
2275,9
2276,5
2277,5
2278,3
2279,6
2280,8
2281,9
2282,5
2283,6
2284,6
2285,1
2286,7
2287,5
2288,4
2289,3
2290,8
2291,6
2292,9
2293,2
2294,1
2295,1
2296,4
2297,9
2298,5
2299,8
2300,5
2301,0
2302,6
2303,0
2304,0
2305,4
2306,2
2307,3
2308,6
2309,7
2310,4
2311,1
2312,1
2313,4
2314,1
2315,5
2316,0
2317,8
2318,6
2319,1
2320,5
2321,2
2322,2
2323,5
2324,7
2325,4
2326,6
2327,9
2328,6
2329,1
2330,9
2331,0
2332,8
2333,9
2334,4
2335,4
2336,7
2337,1
2338,3
2339,3
2340,4
2341,8
2342,9
2343,5
2344,4
2345,5
2346,6
2347,4
2348,9
2349,4
2350,7
2351,0
2352,1
2353,2
2354,0
2355,1
2356,8
2357,0
2358,6
2359,6
2360,1
2361,7
2362,3
2363,4
2364,9
2365,0
2366,9
2367,6
2368,9
2369,7
2370,3
2371,0
2372,2
2373,1
2374,7
2375,7
2376,0
2377,2
2378,1
2379,1
2380,6
2381,6
2382,7
2383,0
2384,2
2385,1
2386,8
2387,5
2388,5
2389,4
2390,5
2391,6
2392,1
2393,4
2394,0
2395,2
2396,4
2397,0
2398,1
2399,8
2400,4
2401,1
2402,0
2403,8
2404,2
2405,7
2406,4
2407,3
2408,3
2409,3
2410,1
2411,4
2412,2
2413,0
2414,6
2415,0
2416,4
2417,7
2418,9
2419,3
2420,7
2421,9
2422,9
2423,5
2424,7
2425,1
2426,3
2427,2
2428,3
2429,1
2430,5
2431,2
2432,7
2433,3
2434,9
2435,3
2436,7
2437,1
2438,4
2439,9
2440,3
2441,1
2442,5
2443,3
2444,8
2445,4
2446,1
2447,0
2448,9
2449,7
2450,3
2451,2
2452,3
2453,7
2454,7
2455,1
2456,7
2457,9
2458,5
2459,4
2460,7
2461,2
2462,2
2463,5
2464,6
2465,4
2466,0
2467,4
2468,8
2469,1
2470,5
2471,9
2472,9
2473,0
2474,1
2475,2
2476,2
2477,5
2478,8
2479,3
2480,4
2481,0
2482,2
2483,4
2484,2
2485,3
2486,1
2487,0
2488,8
2489,4
2490,9
2491,4
2492,0
2493,9
2494,2
2495,8
2496,5
2497,0
2498,4
2499,9
2500,1
2501,0
2502,2
2503,1
2504,7
2505,3
2506,1
2507,6
2508,4
2509,7
2510,8
2511,7
2512,8
2513,5
2514,2
2515,4
2516,7
2517,7
2518,2
2519,2
2520,8
2521,4
2522,1
2523,7
2524,5
2525,3
2526,8
2527,1
2528,6
2529,5
2530,1
2531,4
2532,8
2533,1
2534,2
2535,6
2536,1
2537,8
2538,2
2539,5
2540,9
2541,2
2542,2
2543,4
2544,0
2545,2
2546,0
2547,2
2548,9
2549,4
2550,4
2551,4
2552,7
2553,7
2554,5
2555,8
2556,9
2557,1
2558,5
2559,0
2560,6
2561,5
2562,1
2563,0
2564,0
2565,4
2566,4
2567,9
2568,2
2569,5
2570,6
2571,2
2572,9
2573,1
2574,9
2575,1
2576,8
2577,3
2578,0
2579,6
2580,4
2581,9
2582,3
2583,1
2584,4
2585,5
2586,1
2587,2
2588,2
2589,1
2590,2
2591,0
2592,5
2593,0
2594,7
2595,8
2596,8
2597,8
2598,7
2599,2
2600,2
2601,6
2602,6
2603,8
2604,7
2605,0
2606,0
2607,4
2608,9
2609,5
2610,1
2611,5
2612,3
2613,2
2614,4
2615,2
2616,2
2617,9
2618,5
2619,8
2620,2
2621,0
2622,0
2623,7
2624,5
2625,3
2626,1
2627,5
2628,0
2629,8
2630,3
2631,2
2632,8
2633,2
2634,4
2635,6
2636,3
2637,2
2638,6
2639,5
2640,0
2641,7
2642,5
2643,2
2644,0
2645,2
2646,9
2647,4
2648,5
2649,0
2650,0
2651,9
2652,4
2653,9
2654,4
2655,7
2656,9
2657,5
2658,9
2659,2
2660,1
2661,6
2662,1
2663,5
2664,7
2665,4
2666,1
2667,1
2668,5
2669,9
2670,3
2671,4
2672,4
2673,0
2674,9
2675,0
2676,4
2677,9
2678,3
2679,2
2680,3
2681,0
2682,4
2683,7
2684,5
2685,1
2686,5
2687,6
2688,1
2689,7
2690,0
2691,3
2692,6
2693,1
2694,4
2695,0
2696,3
2697,5
2698,3
2699,1
2700,2
2701,9
2702,5
2703,8
2704,1
2705,9
2706,7
2707,0
2708,6
2709,3
2710,1
2711,8
2712,8
2713,7
2714,2
2715,1
2716,5
2717,5
2718,0
2719,8
2720,6
2721,0
2722,1
2723,3
2724,4
2725,4
2726,9
2727,7
2728,0
2729,4
2730,4
2731,1
2732,2
2733,0
2734,3
2735,8
2736,6
2737,8
2738,1
2739,4
2740,0
2741,7
2742,2
2743,8
2744,8
2745,8
2746,8
2747,1
2748,9
2749,4
2750,0
2751,6
2752,0
2753,5
2754,5
2755,7
2756,3
2757,8
2758,3
2759,7
2760,1
2761,6
2762,8
2763,9
2764,5
2765,5
2766,0
2767,4
2768,7
2769,7
2770,8
2771,4
2772,0
2773,6
2774,3
2775,5
2776,2
2777,6
2778,0
2779,0
2780,9
2781,7
2782,9
2783,2
2784,4
2785,5
2786,0
2787,6
2788,4
2789,1
2790,2
2791,9
2792,8
2793,9
2794,7
2795,8
2796,8
2797,9
2798,1
2799,7
2800,7
2801,6
2802,7
2803,3
2804,3
2805,7
2806,0
2807,3
2808,8
2809,8
2810,6
2811,2
2812,5
2813,7
2814,4
2815,7
2816,3
2817,4
2818,1
2819,2
2820,8
2821,1
2822,4
2823,8
2824,2
2825,2
2826,5
2827,7
2828,8
2829,2
2830,6
2831,7
2832,4
2833,0
2834,3
2835,2
2836,1
2837,4
2838,3
2839,5
2840,9
2841,0
2842,7
2843,1
2844,1
2845,3
2846,9
2847,8
2848,9
2849,1
2850,7
2851,9
2852,3
2853,3
2854,0
2855,6
2856,6
2857,6
2858,2
2859,2
2860,9
2861,5
2862,2
2863,4
2864,6
2865,5
2866,3
2867,9
2868,8
2869,5
2870,1
2871,7
2872,5
2873,6
2874,8
2875,5
2876,9
2877,6
2878,8
2879,3
2880,0
2881,5
2882,8
2883,2
2884,8
2885,9
2886,2
2887,9
2888,6
2889,0
2890,5
2891,3
2892,6
2893,3
2894,8
2895,2
2896,0
2897,9
2898,9
2899,0
2900,3
2901,2
2902,4
2903,7
2904,8
2905,2
2906,3
2907,5
2908,5
2909,2
2910,6
2911,0
2912,9
2913,7
2914,6
2915,2
2916,1
2917,8
2918,4
2919,4
2920,7
2921,7
2922,8
2923,9
2924,6
2925,5
2926,8
2927,9
2928,7
2929,9
2930,4
2931,0
2932,3
2933,2
2934,6
2935,3
2936,7
2937,4
2938,9
2939,5
2940,4
2941,4
2942,1
2943,9
2944,2
2945,0
2946,6
2947,8
2948,3
2949,9
2950,7
2951,4
2952,7
2953,9
2954,5
2955,3
2956,8
2957,0
2958,2
2959,3
2960,4
2961,4
2962,2
2963,4
2964,8
2965,0
2966,5
2967,8
2968,1
2969,2
2970,5
2971,3
2972,1
2973,6
2974,1
2975,6
2976,1
2977,6
2978,4
2979,3
2980,9
2981,4
2982,6
2983,3
2984,1
2985,1
2986,6
2987,9
2988,3
2989,7
2990,2
2991,3
2992,5
2993,3
2994,5
2995,6
2996,0
2997,6
