,0
1159,0
1160,9
1161,1
1162,9
1163,0
1164,6
1165,4
1166,1
1167,2
1168,4
1169,5
1170,8
1171,2
1172,9
1173,1
1174,8
1175,2
1176,2
1177,7
1178,2
1179,5
1180,3
1181,8
1182,9
1183,4
1184,0
1185,7
1186,0
1187,3
1188,5
1189,9
1190,7
1191,3
1192,3
1193,8
1194,8
1195,9
1196,3
1197,2
1198,5
1199,4
1200,4
1201,8
1202,3
1203,0
1204,1
1205,7
1206,9
1207,6
1208,4
1209,0
1210,4
1211,7
1212,8
1213,4
1214,5
1215,9
1216,6
1217,7
1218,8
1219,2
1220,0
1221,0
1222,5
1223,0
1224,5
1225,9
1226,9
1227,9
1228,9
1229,5
1230,4
1231,3
1232,0
1233,5
1234,4
1235,1
1236,9
1237,5
1238,4
1239,9
1240,9
1241,5
1242,7
1243,8
1244,2
1245,4
1246,7
1247,4
1248,3
1249,8
1250,6
1251,6
1252,0
1253,4
1254,5
1255,5
1256,7
1257,6
1258,5
1259,5
1260,1
1261,9
1262,4
1263,2
1264,2
1265,2
1266,9
1267,9
1268,8
1269,1
1270,1
1271,5
1272,1
1273,0
1274,0
1275,4
1276,0
1277,2
1278,7
1279,6
1280,1
1281,4
1282,7
1283,0
1284,7
1285,1
1286,0
1287,3
1288,3
1289,1
1290,9
1291,8
1292,4
1293,6
1294,5
1295,9
1296,8
1297,6
1298,3
1299,6
1300,6
1301,6
1302,1
1303,1
1304,4
1305,0
1306,7
1307,8
1308,0
1309,4
1310,6
1311,7
1312,9
1313,5
1314,9
1315,6
1316,2
1317,4
1318,7
1319,5
1320,9
1321,8
1322,5
1323,1
1324,8
1325,0
1326,3
1327,6
1328,8
1329,1
1330,3
1331,0
1332,3
1333,1
1334,9
1335,1
1336,4
1337,5
1338,8
1339,2
1340,2
1341,9
1342,1
1343,3
1344,3
1345,0
1346,5
1347,6
1348,1
1349,8
1350,3
1351,6
1352,7
1353,2
1354,3
1355,2
1356,9
1357,2
1358,1
1359,5
1360,9
1361,8
1362,7
1363,3
1364,8
1365,4
1366,5
1367,8
1368,2
1369,1
1370,6
1371,7
1372,6
1373,1
1374,1
1375,0
1376,5
1377,0
1378,9
1379,1
1380,7
1381,4
1382,0
1383,8
1384,7
1385,5
1386,9
1387,8
1388,8
1389,7
1390,5
1391,4
1392,3
1393,7
1394,9
1395,4
1396,7
1397,2
1398,7
1399,4
1400,1
1401,5
1402,8
1403,2
1404,3
1405,5
1406,9
1407,8
1408,4
1409,5
1410,9
1411,1
1412,5
1413,1
1414,1
1415,3
1416,7
1417,5
1418,1
1419,7
1420,9
1421,2
1422,3
1423,6
1424,8
1425,8
1426,5
1427,0
1428,8
1429,8
1430,4
1431,7
1432,1
1433,9
1434,6
1435,8
1436,9
1437,4
1438,9
1439,9
1440,6
1441,3
1442,2
1443,7
1444,4
1445,8
1446,0
1447,4
1448,9
1449,0
1450,8
1451,8
1452,7
1453,0
1454,9
1455,0
1456,8
1457,7
1458,0
1459,8
1460,5
1461,3
1462,3
1463,6
1464,2
1465,5
1466,3
1467,1
1468,7
1469,3
1470,1
1471,0
1472,6
1473,5
1474,9
1475,3
1476,2
1477,9
1478,4
1479,8
1480,8
1481,7
1482,6
1483,4
1484,4
1485,0
1486,7
1487,8
1488,9
1489,6
1490,7
1491,3
1492,8
1493,9
1494,8
1495,0
1496,8
1497,6
1498,0
1499,3
1500,0
1501,1
1502,8
1503,3
1504,8
1505,6
1506,0
1507,1
1508,2
1509,0
1510,7
1511,3
1512,6
1513,9
1514,2
1515,3
1516,1
1517,7
1518,3
1519,9
1520,5
1521,9
1522,9
1523,1
1524,1
1525,5
1526,8
1527,3
1528,2
1529,5
1530,4
1531,1
1532,8
1533,4
1534,0
1535,7
1536,0
1537,1
1538,0
1539,0
1540,7
1541,1
1542,3
1543,5
1544,5
1545,8
1546,9
1547,7
1548,9
1549,4
1550,6
1551,0
1552,1
1553,9
1554,2
1555,7
1556,4
1557,8
1558,5
1559,0
1560,5
1561,9
1562,8
1563,7
1564,5
1565,0
1566,8
1567,9
1568,9
1569,6
1570,3
1571,0
1572,8
1573,7
1574,5
1575,2
1576,6
1577,1
1578,7
1579,2
1580,3
1581,8
1582,8
1583,1
1584,4
1585,6
1586,2
1587,4
1588,8
1589,2
1590,3
1591,6
1592,3
1593,8
1594,2
1595,9
1596,1
1597,3
1598,2
1599,5
1600,8
1601,7
1602,7
1603,6
1604,2
1605,0
1606,3
1607,2
1608,8
1609,1
1610,5
1611,4
1612,3
1613,3
1614,1
1615,9
1616,3
1617,2
1618,1
1619,1
1620,3
1621,6
1622,1
1623,3
1624,4
1625,4
1626,9
1627,6
1628,6
1629,7
1630,5
1631,9
1632,6
1633,6
1634,1
1635,0
1636,7
1637,8
1638,8
1639,8
1640,3
1641,7
1642,7
1643,7
1644,1
1645,4
1646,6
1647,1
1648,0
1649,0
1650,1
1651,7
1652,7
1653,8
1654,8
1655,9
1656,8
1657,2
1658,4
1659,8
1660,1
1661,3
1662,6
1663,1
1664,3
1665,3
1666,6
1667,6
1668,5
1669,8
1670,8
1671,5
1672,4
1673,5
1674,9
1675,8
1676,2
1677,0
1678,1
1679,3
1680,3
1681,5
1682,6
1683,3
1684,3
1685,6
1686,1
1687,3
1688,3
1689,7
1690,7
1691,5
1692,6
1693,5
1694,1
1695,7
1696,4
1697,5
1698,9
1699,0
1700,2
1701,8
1702,0
1703,9
1704,5
1705,3
1706,0
1707,8
1708,0
1709,7
1710,7
1711,1
1712,5
1713,4
1714,4
1715,9
1716,7
1717,0
1718,3
1719,1
1720,3
1721,3
1722,6
1723,2
1724,4
1725,2
1726,1
1727,6
1728,5
1729,9
1730,3
1731,4
1732,1
1733,9
1734,4
1735,0
1736,3
1737,5
1738,1
1739,0
1740,0
1741,5
1742,3
1743,9
1744,4
1745,9
1746,1
1747,0
1748,0
1749,5
1750,7
1751,1
1752,6
1753,8
1754,3
1755,7
1756,0
1757,3
1758,8
1759,2
1760,8
1761,6
1762,7
1763,9
1764,1
1765,8
1766,4
1767,5
1768,3
1769,1
1770,3
1771,2
1772,2
1773,5
1774,3
1775,8
1776,8
1777,2
1778,7
1779,4
1780,8
1781,5
1782,7
1783,0
1784,6
1785,6
1786,2
1787,3
1788,2
1789,2
1790,9
1791,1
1792,9
1793,6
1794,9
1795,2
1796,2
1797,6
1798,0
1799,4
1800,0
1801,0
1802,0
1803,0
1804,3
1805,0
1806,4
1807,3
1808,6
1809,7
1810,8
1811,6
1812,0
1813,5
1814,1
1815,8
1816,5
1817,6
1818,0
1819,2
1820,7
1821,6
1822,1
1823,3
1824,9
1825,9
1826,3
1827,0
1828,3
1829,5
1830,9
1831,6
1832,8
1833,3
1834,1
1835,0
1836,0
1837,9
1838,0
1839,6
1840,6
1841,2
1842,4
1843,3
1844,0
1845,2
1846,7
1847,1
1848,5
1849,8
1850,5
1851,8
1852,8
1853,4
1854,7
1855,4
1856,3
1857,6
1858,5
1859,7
1860,3
1861,1
1862,6
1863,7
1864,1
1865,3
1866,1
1867,8
1868,8
1869,1
1870,5
1871,2
1872,2
1873,6
1874,9
1875,0
1876,2
1877,7
1878,2
1879,7
1880,4
1881,4
1882,5
1883,3
1884,0
1885,4
1886,5
1887,1
1888,9
1889,6
1890,9
1891,7
1892,6
1893,5
1894,0
1895,6
1896,1
1897,3
1898,8
1899,4
1900,6
1901,0
1902,0
1903,3
1904,7
1905,9
1906,8
1907,5
1908,9
1909,9
1910,1
1911,5
1912,0
1913,9
1914,1
1915,7
1916,9
1917,0
1918,8
1919,9
1920,0
1921,6
1922,9
1923,2
1924,4
1925,2
1926,1
1927,9
1928,4
1929,4
1930,8
1931,8
1932,6
1933,5
1934,6
1935,1
1936,3
1937,5
1938,9
1939,3
1940,9
1941,7
1942,0
1943,7
1944,6
1945,5
1946,8
1947,6
1948,6
1949,0
1950,7
1951,4
1952,5
1953,3
1954,7
1955,7
1956,8
1957,5
1958,5
1959,5
1960,5
1961,3
1962,6
1963,8
1964,3
1965,6
1966,1
1967,9
1968,8
1969,0
1970,9
1971,4
1972,4
1973,5
1974,8
1975,4
1976,0
1977,9
1978,3
1979,0
1980,9
1981,4
1982,6
1983,4
1984,0
1985,2
1986,0
1987,1
1988,7
1989,5
1990,9
1991,8
1992,7
1993,8
1994,6
1995,2
1996,0
1997,0
1998,3
1999,7
2000,8
2001,6
2002,1
2003,6
2004,7
2005,2
2006,5
2007,9
2008,7
2009,1
2010,1
2011,4
2012,1
2013,6
2014,6
2015,7
2016,0
2017,8
2018,4
2019,7
2020,0
2021,9
2022,4
2023,6
2024,2
2025,6
2026,7
2027,3
2028,2
2029,9
2030,6
2031,5
2032,2
2033,5
2034,8
2035,5
2036,6
2037,3
2038,2
2039,2
2040,7
2041,7
2042,3
2043,4
2044,9
2045,2
2046,8
2047,0
2048,2
2049,4
2050,0
2051,9
2052,4
2053,5
2054,8
2055,8
2056,9
2057,3
2058,3
2059,5
2060,9
2061,0
2062,7
2063,0
2064,5
2065,5
2066,2
2067,9
2068,1
2069,9
2070,9
2071,4
2072,6
2073,4
2074,6
2075,8
2076,9
2077,0
2078,0
2079,8
2080,2
2081,1
2082,6
2083,8
2084,2
2085,3
2086,2
2087,3
2088,5
2089,5
2090,7
2091,3
2092,3
2093,5
2094,9
2095,6
2096,2
2097,3
2098,4
2099,3
2100,7
2101,7
2102,9
2103,2
2104,6
2105,6
2106,9
2107,5
2108,8
2109,0
2110,6
2111,7
2112,4
2113,2
2114,2
2115,4
2116,0
2117,6
2118,2
2119,1
2120,9
2121,2
2122,5
2123,7
2124,5
2125,6
2126,2
2127,0
2128,6
2129,8
2130,2
2131,4
2132,4
2133,5
2134,7
2135,6
2136,8
2137,1
2138,4
2139,6
2140,6
2141,1
2142,5
2143,2
2144,5
2145,0
2146,0
2147,1
2148,1
2149,4
2150,7
2151,0
2152,3
2153,6
2154,5
2155,0
2156,5
2157,2
2158,0
2159,8
2160,9
2161,1
2162,5
2163,7
2164,3
2165,3
2166,6
2167,1
2168,6
2169,5
2170,9
2171,5
2172,2
2173,0
2174,7
2175,4
2176,0
2177,2
2178,7
2179,4
2180,4
2181,6
2182,0
2183,4
2184,6
2185,8
2186,9
2187,1
2188,7
2189,4
2190,7
2191,9
2192,4
2193,7
2194,4
2195,8
2196,5
2197,9
2198,5
2199,5
2200,1
2201,9
2202,3
2203,2
2204,4
2205,0
2206,2
2207,6
2208,5
2209,8
2210,0
2211,4
2212,3
2213,1
2214,2
2215,6
2216,7
2217,3
2218,7
2219,7
2220,1
2221,5
2222,5
2223,4
2224,0
2225,1
2226,2
2227,2
2228,1
2229,1
2230,4
2231,2
2232,2
2233,1
2234,1
2235,7
2236,9
2237,4
2238,8
2239,0
2240,8
2241,9
2242,3
2243,8
2244,9
2245,4
2246,6
2247,3
2248,3
2249,3
2250,9
2251,0
2252,3
2253,6
2254,9
2255,1
2256,4
2257,6
2258,0
2259,6
2260,0
2261,5
2262,9
2263,0
2264,1
2265,8
2266,0
2267,4
2268,2
2269,0
2270,1
2271,5
2272,3
2273,4
2274,5
2275,7
2276,6
2277,8
2278,8
2279,7
2280,9
2281,0
2282,3
2283,2
2284,6
2285,0
2286,5
2287,5
2288,9
2289,6
2290,5
2291,4
2292,2
2293,1
2294,4
2295,3
2296,6
2297,4
2298,8
2299,7
2300,2
2301,8
2302,0
2303,3
2304,4
2305,5
2306,3
2307,3
2308,1
2309,5
2310,4
2311,5
2312,9
2313,7
2314,0
2315,1
2316,2
2317,5
2318,3
2319,2
2320,6
2321,4
2322,2
2323,5
2324,9
2325,3
2326,4
2327,6
2328,3
2329,5
2330,8
2331,2
2332,8
2333,9
2334,8
2335,7
2336,5
2337,3
2338,9
2339,9
2340,4
2341,6
2342,7
2343,3
2344,6
2345,9
2346,9
2347,6
2348,6
2349,0
2350,9
2351,4
2352,9
2353,7
2354,4
2355,1
2356,7
2357,2
2358,8
2359,8
2360,0
2361,5
2362,6
2363,7
2364,1
2365,8
2366,0
2367,8
2368,0
2369,9
2370,4
2371,2
2372,4
2373,2
2374,1
2375,1
2376,6
2377,7
2378,6
2379,7
2380,5
2381,3
2382,6
2383,6
2384,3
2385,4
2386,8
2387,7
2388,8
2389,8
2390,7
2391,0
2392,0
2393,7
2394,7
2395,1
2396,6
2397,0
2398,3
2399,9
2400,9
2401,8
2402,5
2403,1
2404,7
2405,0
2406,1
2407,9
2408,5
2409,9
2410,9
2411,0
2412,1
2413,9
2414,0
2415,9
2416,9
2417,4
2418,2
2419,2
2420,5
2421,5
2422,0
2423,0
2424,5
2425,9
2426,4
2427,3
2428,4
2429,2
2430,5
2431,0
2432,0
2433,3
2434,3
2435,3
2436,5
2437,9
2438,0
2439,1
2440,4
2441,5
2442,9
2443,2
2444,2
2445,3
2446,3
2447,4
2448,4
2449,1
2450,0
2451,8
2452,3
2453,5
2454,5
2455,6
2456,9
2457,1
2458,9
2459,8
2460,7
2461,0
2462,3
2463,3
2464,8
2465,7
2466,0
2467,3
2468,3
2469,9
2470,7
2471,3
2472,1
2473,9
2474,6
2475,3
2476,3
2477,4
2478,0
2479,2
2480,1
2481,3
2482,9
2483,5
2484,1
2485,7
2486,9
2487,7
2488,9
2489,6
2490,1
2491,5
2492,6
2493,6
2494,9
2495,0
2496,4
2497,2
2498,2
2499,9
2500,3
2501,7
2502,6
2503,4
2504,1
2505,4
2506,2
2507,4
2508,1
2509,0
2510,2
2511,2
2512,1
2513,0
2514,2
2515,7
2516,2
2517,6
2518,9
2519,2
2520,0
2521,2
2522,0
2523,0
2524,5
2525,0
2526,3
2527,3
2528,0
2529,6
2530,6
2531,4
2532,1
2533,5
2534,9
2535,2
2536,4
2537,2
2538,9
2539,1
2540,1
2541,3
2542,0
2543,1
2544,1
2545,5
2546,0
2547,2
2548,4
2549,7
2550,3
2551,6
2552,8
2553,7
2554,8
2555,8
2556,7
2557,2
2558,6
2559,9
2560,4
2561,5
2562,7
2563,1
2564,3
2565,6
2566,0
2567,9
2568,9
2569,4
2570,6
2571,8
2572,6
2573,4
2574,1
2575,0
2576,3
2577,3
2578,0
2579,1
2580,8
2581,9
2582,3
2583,5
2584,7
2585,7
2586,3
2587,4
2588,6
2589,2
2590,9
2591,3
2592,0
2593,7
2594,4
2595,8
2596,8
2597,2
2598,4
2599,0
2600,2
2601,9
2602,8
2603,3
2604,9
2605,9
2606,0
2607,1
2608,6
2609,7
2610,7
2611,8
2612,4
2613,6
2614,8
2615,7
2616,6
2617,6
2618,3
2619,3
2620,5
2621,2
2622,1
2623,6
2624,4
2625,1
2626,9
2627,9
2628,6
2629,4
2630,6
2631,4
2632,5
2633,9
2634,4
2635,9
2636,9
2637,3
2638,2
2639,5
2640,1
2641,6
2642,2
2643,2
2644,7
2645,2
2646,8
2647,4
2648,7
2649,4
2650,1
2651,0
2652,1
2653,9
2654,0
2655,7
2656,4
2657,9
2658,0
2659,9
2660,7
2661,4
2662,0
2663,9
2664,6
2665,7
2666,4
2667,9
2668,7
2669,0
2670,2
2671,8
2672,5
2673,2
2674,4
2675,2
2676,4
2677,5
2678,2
2679,6
2680,6
2681,8
2682,8
2683,6
2684,7
2685,4
2686,1
2687,4
2688,8
2689,3
2690,2
2691,5
2692,4
2693,0
2694,9
2695,0
2696,1
2697,4
2698,9
2699,7
2700,7
2701,3
2702,9
2703,5
2704,3
2705,1
2706,9
2707,2
2708,6
2709,7
2710,9
2711,1
2712,0
2713,5
2714,1
2715,6
2716,8
2717,8
2718,6
2719,7
2720,3
2721,7
2722,2
2723,8
2724,5
2725,5
2726,0
2727,8
2728,1
2729,5
2730,6
2731,8
2732,9
2733,9
2734,1
2735,6
2736,9
2737,8
2738,5
2739,3
2740,7
2741,7
2742,8
2743,7
2744,4
2745,7
2746,0
2747,4
2748,0
2749,5
2750,4
2751,3
2752,1
2753,9
2754,6
2755,3
2756,0
2757,0
2758,2
2759,8
2760,9
2761,9
2762,1
2763,1
2764,8
2765,1
2766,3
2767,2
2768,3
2769,1
2770,0
2771,3
2772,8
2773,5
2774,0
2775,7
2776,2
2777,0
2778,6
2779,1
2780,8
2781,1
2782,1
2783,8
2784,2
2785,2
2786,6
2787,1
2788,7
2789,9
2790,7
2791,6
2792,7
2793,5
2794,1
2795,9
2796,6
2797,3
2798,7
2799,6
2800,4
2801,4
2802,4
2803,0
2804,8
2805,2
2806,0
2807,8
2808,6
2809,4
2810,8
2811,1
2812,9
2813,2
2814,9
2815,5
2816,1
2817,5
2818,1
2819,1
2820,4
2821,7
2822,0
2823,1
2824,2
2825,4
2826,6
2827,1
2828,4
2829,2
2830,9
2831,2
2832,9
2833,2
2834,6
2835,6
2836,5
2837,5
2838,5
2839,8
2840,9
2841,6
2842,1
2843,1
2844,6
2845,1
2846,2
2847,1
2848,9
2849,4
2850,7
2851,4
2852,7
2853,1
2854,0
2855,6
2856,4
2857,6
2858,5
2859,3
2860,3
2861,4
2862,0
2863,1
2864,1
2865,6
2866,0
2867,5
2868,1
2869,2
2870,7
2871,6
2872,4
2873,3
2874,9
2875,0
2876,4
2877,0
2878,3
2879,1
2880,4
2881,9
2882,2
2883,1
2884,7
2885,0
2886,9
2887,6
2888,8
2889,5
2890,8
2891,6
2892,0
2893,8
2894,7
2895,9
2896,9
2897,3
2898,1
2899,3
2900,2
2901,3
2902,1
2903,1
2904,2
2905,0
2906,0
2907,7
2908,2
2909,8
2910,1
2911,6
2912,0
2913,6
2914,7
2915,4
2916,3
2917,6
2918,7
2919,2
2920,2
2921,8
2922,9
2923,9
2924,4
2925,2
2926,7
2927,7
2928,3
2929,5
2930,1
2931,7
2932,7
2933,3
2934,7
2935,8
2936,4
2937,2
2938,5
2939,6
2940,1
2941,9
2942,7
2943,7
2944,7
2945,8
2946,9
2947,9
2948,7
2949,8
2950,9
2951,5
2952,2
2953,9
2954,5
2955,0
2956,7
2957,6
2958,1
2959,6
2960,5
2961,2
2962,7
2963,2
2964,5
2965,6
2966,9
2967,5
2968,8
2969,2
2970,2
2971,2
2972,9
2973,7
2974,9
2975,5
2976,1
2977,1
2978,1
2979,4
2980,5
2981,6
2982,1
2983,7
2984,0
2985,7
2986,9
2987,2
2988,7
2989,2
2990,3
2991,1
2992,5
2993,7
2994,1
2995,5
2996,1
2997,6
