,0
264,0
265,3
266,0
267,0
268,4
269,4
270,5
271,0
272,5
273,3
274,0
275,2
276,3
277,1
278,2
279,4
280,3
281,0
282,2
283,0
284,7
285,9
286,3
287,3
288,9
289,6
290,5
291,9
292,8
293,1
294,8
295,0
296,5
297,5
298,1
299,4
300,5
301,1
302,7
303,5
304,7
305,6
306,2
307,1
308,1
309,0
310,5
311,0
312,4
313,1
314,9
315,5
316,3
317,4
318,5
319,3
320,8
321,8
322,3
323,7
324,2
325,2
326,6
327,9
328,8
329,3
330,0
331,6
332,7
333,6
334,2
335,8
336,6
337,8
338,1
339,5
340,7
341,2
342,1
343,2
344,3
345,9
346,4
347,1
348,9
349,2
350,8
351,4
352,6
353,7
354,8
355,6
356,9
357,8
358,4
359,3
360,1
361,2
362,0
363,2
364,9
365,8
366,1
367,5
368,0
369,9
370,5
371,2
372,7
373,5
374,8
375,1
376,5
377,1
378,1
379,0
380,5
381,4
382,2
383,0
384,0
385,9
386,0
387,2
388,7
389,7
390,5
391,2
392,5
393,4
394,6
395,3
396,9
397,5
398,4
399,0
400,5
401,6
402,3
403,7
404,3
405,1
406,6
407,2
408,4
409,4
410,4
411,0
412,5
413,1
414,8
415,0
416,3
417,4
418,5
419,0
420,2
421,2
422,0
423,1
424,1
425,6
426,1
427,4
428,3
429,1
430,5
431,9
432,9
433,2
434,5
435,0
436,0
437,2
438,4
439,7
440,8
441,2
442,8
443,4
444,4
445,4
446,4
447,8
448,0
449,5
450,8
451,5
452,4
453,7
454,4
455,4
456,9
457,2
458,4
459,8
460,3
461,0
462,9
463,8
464,7
465,6
466,2
467,4
468,2
469,6
470,3
471,2
472,7
473,5
474,1
475,0
476,2
477,9
478,9
479,0
480,4
481,2
482,7
483,0
484,5
485,4
486,4
487,1
488,5
489,2
490,6
491,8
492,1
493,2
494,8
495,3
496,3
497,2
498,9
499,7
500,1
501,4
502,4
503,6
504,9
505,0
506,2
507,4
508,4
509,5
510,7
511,8
512,9
513,4
514,2
515,4
516,1
517,7
518,8
519,2
520,8
521,2
522,1
523,2
524,9
525,7
526,7
527,0
528,1
529,2
530,0
531,9
532,4
533,2
534,1
535,4
536,5
537,0
538,8
539,6
540,1
541,9
542,5
543,1
544,6
545,2
546,1
547,8
548,0
549,5
550,1
551,9
552,9
553,6
554,6
555,5
556,1
557,1
558,7
559,9
560,4
561,2
562,7
563,3
564,4
565,6
566,0
567,6
568,3
569,0
570,6
571,3
572,0
573,1
574,3
575,2
576,6
577,3
578,2
579,0
580,5
581,9
582,1
583,3
584,9
585,0
586,2
587,0
588,5
589,8
590,9
591,6
592,6
593,5
594,2
595,4
596,7
597,2
598,0
599,7
600,9
601,1
602,3
603,9
604,9
605,2
606,6
607,4
608,9
609,7
610,6
611,0
612,0
613,4
614,8
615,4
616,9
617,8
618,3
619,5
620,1
621,7
622,7
623,1
624,4
625,1
626,6
627,3
628,9
629,7
630,6
631,6
632,1
633,9
634,4
635,0
636,0
637,4
638,4
639,8
640,3
641,1
642,7
643,5
644,7
645,3
646,7
647,4
648,1
649,0
650,3
651,2
652,4
653,3
654,2
655,2
656,6
657,0
658,9
659,9
660,2
661,3
662,1
663,8
664,6
665,4
666,2
667,2
668,1
669,7
670,3
671,1
672,4
673,5
674,0
675,6
676,8
677,1
678,7
679,8
680,3
681,7
682,6
683,7
684,7
685,3
686,7
687,2
688,4
689,5
690,7
691,7
692,9
693,0
694,9
695,1
696,8
697,1
698,8
699,4
700,4
701,1
702,9
703,9
704,6
705,1
706,7
707,5
708,3
709,5
710,3
711,7
712,8
713,0
714,0
715,1
716,0
717,3
718,6
719,6
720,1
721,9
722,4
723,0
724,1
725,0
726,2
727,0
728,6
729,7
730,7
731,5
732,3
733,1
734,8
735,9
736,9
737,0
738,4
739,6
740,2
741,5
742,0
743,6
744,5
745,6
746,8
747,3
748,4
749,1
750,8
751,4
752,6
753,8
754,7
755,1
756,8
757,6
758,8
759,1
760,2
761,3
762,3
763,2
764,3
765,3
766,6
767,8
768,2
769,7
770,6
771,8
772,8
773,0
774,9
775,2
776,7
777,7
778,5
779,3
780,1
781,2
782,3
783,1
784,4
785,3
786,6
787,4
788,8
789,3
790,1
791,3
792,6
793,9
794,6
795,9
796,0
797,3
798,9
799,0
800,7
801,7
802,3
803,0
804,0
805,9
806,3
807,5
808,7
809,9
810,8
811,6
812,0
813,7
814,7
815,2
816,8
817,7
818,9
819,1
820,2
821,3
822,6
823,0
824,7
825,8
826,1
827,0
828,3
829,6
830,9
831,9
832,5
833,0
834,5
835,0
836,1
837,1
838,8
839,2
840,5
841,9
842,5
843,4
844,0
845,5
846,5
847,1
848,2
849,7
850,6
851,5
852,3
853,0
854,5
855,6
856,9
857,0
858,7
859,8
860,1
861,7
862,1
863,8
864,5
865,2
866,2
867,9
868,7
869,3
870,2
871,1
872,2
873,5
874,4
875,9
876,2
877,1
878,3
879,1
880,8
881,5
882,6
883,2
884,7
885,3
886,9
887,9
888,4
889,3
890,6
891,3
892,1
893,1
894,7
895,5
896,3
897,5
898,2
899,9
900,9
901,7
902,9
903,3
904,9
905,1
906,1
907,1
908,8
909,1
910,6
911,2
912,6
913,6
914,5
915,8
916,2
917,9
918,7
919,0
920,3
921,5
922,7
923,8
924,7
925,8
926,8
927,9
928,3
929,7
930,1
931,8
932,5
933,4
934,7
935,5
936,8
937,0
938,5
939,9
940,7
941,0
942,7
943,7
944,4
945,4
946,5
947,8
948,9
949,2
950,4
951,7
952,5
953,1
954,4
955,4
956,9
957,6
958,4
959,2
960,0
961,2
962,6
963,2
964,2
965,8
966,4
967,1
968,6
969,1
970,2
971,2
972,1
973,3
974,1
975,2
976,4
977,6
978,4
979,3
980,5
981,5
982,5
983,1
984,0
985,1
986,1
987,7
988,1
989,7
990,2
991,6
992,9
993,5
994,5
995,2
996,5
997,2
998,8
999,9
1000,3
1001,2
1002,8
1003,9
1004,7
1005,3
1006,5
1007,6
1008,8
1009,9
1010,8
1011,3
1012,7
1013,0
1014,4
1015,5
1016,1
1017,0
1018,1
1019,6
1020,4
1021,2
1022,1
1023,9
1024,7
1025,0
1026,9
1027,3
1028,1
1029,6
1030,3
1031,6
1032,0
1033,8
1034,2
1035,6
1036,5
1037,7
1038,9
1039,0
1040,2
1041,0
1042,8
1043,4
1044,0
1045,9
1046,4
1047,6
1048,0
1049,7
1050,5
1051,0
1052,1
1053,9
1054,6
1055,1
1056,1
1057,2
1058,7
1059,0
1060,3
1061,3
1062,8
1063,9
1064,4
1065,8
1066,4
1067,8
1068,4
1069,9
1070,9
1071,8
1072,6
1073,9
1074,8
1075,3
1076,0
1077,9
1078,6
1079,7
1080,8
1081,3
1082,5
1083,8
1084,1
1085,2
1086,7
1087,8
1088,7
1089,1
1090,6
1091,8
1092,3
1093,1
1094,6
1095,8
1096,7
1097,6
1098,9
1099,1
1100,5
1101,9
1102,0
1103,7
1104,4
1105,3
1106,3
1107,3
1108,4
1109,8
1110,9
1111,3
1112,0
1113,5
1114,2
1115,0
1116,6
1117,1
1118,6
1119,7
1120,9
1121,0
1122,4
1123,5
1124,4
1125,3
1126,1
1127,9
1128,4
1129,8
1130,7
1131,2
1132,8
1133,2
1134,6
1135,7
1136,9
1137,7
1138,0
1139,4
1140,6
1141,3
1142,7
1143,5
1144,4
1145,4
1146,2
1147,2
1148,9
1149,6
1150,7
1151,0
1152,5
1153,0
1154,0
1155,3
1156,3
1157,5
1158,8
1159,7
1160,6
1161,2
1162,2
1163,4
1164,9
1165,0
1166,5
1167,3
1168,1
1169,8
1170,5
1171,9
1172,9
1173,7
1174,1
1175,4
1176,3
1177,6
1178,7
1179,8
1180,1
1181,6
1182,4
1183,1
1184,4
1185,9
1186,7
1187,1
1188,3
1189,0
1190,8
1191,7
1192,8
1193,7
1194,1
1195,6
1196,9
1197,4
1198,8
1199,3
1200,7
1201,6
1202,8
1203,3
1204,0
1205,8
1206,4
1207,1
1208,6
1209,8
1210,1
1211,9
1212,4
1213,3
1214,8
1215,4
1216,0
1217,9
1218,4
1219,4
1220,9
1221,3
1222,2
1223,2
1224,8
1225,0
1226,4
1227,3
1228,7
1229,4
1230,4
1231,6
1232,5
1233,3
1234,0
1235,5
1236,3
1237,1
1238,4
1239,6
1240,3
1241,5
1242,9
1243,3
1244,5
1245,1
1246,3
1247,8
1248,0
1249,9
1250,2
1251,3
1252,7
1253,9
1254,2
1255,4
1256,3
1257,1
1258,0
1259,7
1260,7
1261,5
1262,6
1263,6
1264,4
1265,8
1266,8
1267,2
1268,0
1269,7
1270,7
1271,7
1272,0
1273,8
1274,5
1275,8
1276,5
1277,3
1278,0
1279,9
1280,5
1281,7
1282,2
1283,0
1284,1
1285,0
1286,3
1287,9
1288,2
1289,4
1290,4
1291,1
1292,4
1293,3
1294,2
1295,9
1296,1
1297,1
1298,9
1299,0
1300,2
1301,7
1302,9
1303,7
1304,8
1305,6
1306,7
1307,7
1308,7
1309,6
1310,7
1311,9
1312,4
1313,7
1314,1
1315,1
1316,8
1317,1
1318,1
1319,1
1320,1
1321,6
1322,3
1323,1
1324,1
1325,5
1326,6
1327,1
1328,3
1329,8
1330,1
1331,0
1332,9
1333,3
1334,9
1335,7
1336,5
1337,0
1338,5
1339,9
1340,6
1341,3
1342,0
1343,7
1344,2
1345,2
1346,4
1347,2
1348,0
1349,6
1350,7
1351,7
1352,0
1353,4
1354,7
1355,3
1356,5
1357,8
1358,7
1359,4
1360,0
1361,7
1362,4
1363,2
1364,4
1365,2
1366,9
1367,2
1368,6
1369,0
1370,4
1371,4
1372,2
1373,8
1374,0
1375,9
1376,9
1377,6
1378,1
1379,6
1380,6
1381,7
1382,7
1383,1
1384,3
1385,8
1386,0
1387,9
1388,4
1389,4
1390,9
1391,0
1392,0
1393,2
1394,1
1395,1
1396,0
1397,2
1398,5
1399,2
1400,0
1401,9
1402,2
1403,3
1404,6
1405,2
1406,0
1407,5
1408,7
1409,2
1410,9
1411,4
1412,1
1413,5
1414,1
1415,4
1416,1
1417,6
1418,4
1419,2
1420,1
1421,5
1422,9
1423,6
1424,0
1425,4
1426,4
1427,1
1428,3
1429,3
1430,3
1431,0
1432,4
1433,1
1434,5
1435,6
1436,1
1437,2
1438,0
1439,7
1440,8
1441,6
1442,4
1443,1
1444,2
1445,8
1446,4
1447,4
1448,8
1449,2
1450,1
1451,1
1452,9
1453,5
1454,1
1455,4
1456,0
1457,2
1458,7
1459,1
1460,4
1461,0
1462,9
1463,4
1464,4
1465,4
1466,5
1467,1
1468,7
1469,4
1470,6
1471,4
1472,5
1473,8
1474,7
1475,1
1476,4
1477,7
1478,9
1479,7
1480,8
1481,0
1482,8
1483,6
1484,9
1485,8
1486,3
1487,1
1488,2
1489,8
1490,1
1491,1
1492,9
1493,5
1494,8
1495,8
1496,6
1497,0
1498,7
1499,6
1500,4
1501,6
1502,3
1503,2
1504,6
1505,0
1506,9
1507,1
1508,6
1509,5
1510,2
1511,7
1512,3
1513,4
1514,3
1515,1
1516,0
1517,6
1518,9
1519,7
1520,6
1521,4
1522,0
1523,5
1524,0
1525,9
1526,7
1527,5
1528,3
1529,6
1530,4
1531,4
1532,9
1533,7
1534,7
1535,4
1536,2
1537,2
1538,1
1539,1
1540,5
1541,3
1542,5
1543,4
1544,7
1545,9
1546,3
1547,4
1548,8
1549,7
1550,7
1551,1
1552,1
1553,9
1554,7
1555,4
1556,4
1557,3
1558,0
1559,3
1560,7
1561,8
1562,1
1563,6
1564,4
1565,0
1566,6
1567,2
1568,9
1569,0
1570,6
1571,3
1572,6
1573,6
1574,6
1575,5
1576,1
1577,9
1578,9
1579,3
1580,6
1581,3
1582,8
1583,0
1584,7
1585,2
1586,0
1587,3
1588,2
1589,5
1590,7
1591,9
1592,6
1593,4
1594,8
1595,4
1596,4
1597,8
1598,9
1599,8
1600,8
1601,9
1602,1
1603,5
1604,7
1605,1
1606,6
1607,7
1608,0
1609,2
1610,8
1611,2
1612,4
1613,5
1614,5
1615,2
1616,6
1617,1
1618,1
1619,4
1620,0
1621,9
1622,4
1623,3
1624,7
1625,9
1626,3
1627,0
1628,2
1629,9
1630,6
1631,3
1632,3
1633,3
1634,2
1635,3
1636,4
1637,6
1638,7
1639,9
1640,3
1641,6
1642,7
1643,3
1644,3
1645,9
1646,1
1647,2
1648,4
1649,5
1650,9
1651,9
1652,4
1653,1
1654,4
1655,7
1656,6
1657,8
1658,2
1659,8
1660,0
1661,6
1662,2
1663,9
1664,6
1665,7
1666,1
1667,2
1668,7
1669,8
1670,6
1671,0
1672,8
1673,5
1674,1
1675,7
1676,7
1677,3
1678,5
1679,3
1680,7
1681,4
1682,7
1683,0
1684,4
1685,1
1686,9
1687,1
1688,5
1689,2
1690,1
1691,6
1692,6
1693,0
1694,9
1695,6
1696,6
1697,0
1698,2
1699,1
1700,7
1701,9
1702,5
1703,8
1704,2
1705,7
1706,2
1707,3
1708,0
1709,2
1710,1
1711,9
1712,9
1713,9
1714,1
1715,3
1716,3
1717,6
1718,9
1719,3
1720,3
1721,7
1722,4
1723,1
1724,8
1725,1
1726,7
1727,5
1728,4
1729,2
1730,8
1731,0
1732,6
1733,4
1734,6
1735,4
1736,7
1737,9
1738,6
1739,7
1740,8
1741,0
1742,2
1743,3
1744,7
1745,8
1746,7
1747,2
1748,3
1749,4
1750,4
1751,4
1752,6
1753,8
1754,6
1755,6
1756,1
1757,2
1758,8
1759,1
1760,7
1761,6
1762,7
1763,1
1764,8
1765,7
1766,6
1767,2
1768,9
1769,7
1770,5
1771,8
1772,4
1773,6
1774,8
1775,0
1776,1
1777,7
1778,3
1779,2
1780,0
1781,8
1782,8
1783,3
1784,5
1785,4
1786,1
1787,8
1788,6
1789,4
1790,1
1791,0
1792,1
1793,1
1794,0
1795,2
1796,4
1797,5
1798,6
1799,4
1800,3
1801,8
1802,6
1803,2
1804,6
1805,9
1806,8
1807,4
1808,6
1809,5
1810,6
1811,2
1812,5
1813,7
1814,9
1815,9
1816,1
1817,3
1818,8
1819,2
1820,8
1821,4
1822,9
1823,5
1824,8
1825,8
1826,4
1827,2
1828,6
1829,1
1830,5
1831,5
1832,3
1833,6
1834,7
1835,0
1836,3
1837,4
1838,6
1839,6
1840,5
1841,6
1842,1
1843,3
1844,7
1845,7
1846,2
1847,7
1848,3
1849,3
1850,3
1851,9
1852,1
1853,2
1854,1
1855,5
1856,1
1857,1
1858,6
1859,0
1860,2
1861,9
1862,6
1863,9
1864,6
1865,6
1866,5
1867,1
1868,0
1869,0
1870,7
1871,6
1872,9
1873,5
1874,1
1875,7
1876,6
1877,9
1878,7
1879,4
1880,8
1881,7
1882,3
1883,6
1884,8
1885,6
1886,3
1887,2
1888,1
1889,0
1890,8
1891,9
1892,2
1893,4
1894,4
1895,0
1896,0
1897,9
1898,6
1899,8
1900,0
1901,3
1902,9
1903,3
1904,9
1905,7
1906,9
1907,7
1908,3
1909,7
1910,8
1911,8
1912,2
1913,3
1914,8
1915,2
1916,1
1917,2
1918,7
1919,2
1920,1
1921,2
1922,7
1923,1
1924,4
1925,0
1926,5
1927,3
1928,5
1929,5
1930,3
1931,3
1932,8
1933,6
1934,9
1935,9
1936,0
1937,2
1938,5
1939,7
1940,4
1941,6
1942,8
1943,6
1944,2
1945,3
1946,3
1947,7
1948,8
1949,8
1950,4
1951,9
1952,7
1953,0
1954,3
1955,8
1956,7
1957,4
1958,8
1959,2
1960,8
1961,7
1962,7
1963,5
1964,7
1965,8
1966,0
1967,7
1968,5
1969,1
1970,5
1971,9
1972,9
1973,0
1974,4
1975,9
1976,9
1977,4
1978,7
1979,9
1980,0
1981,8
1982,4
1983,3
1984,5
1985,3
1986,0
1987,9
1988,4
1989,4
1990,8
1991,6
1992,1
1993,2
1994,1
1995,1
1996,9
1997,2
1998,7
1999,7
2000,0
2001,1
2002,5
2003,1
2004,6
2005,9
2006,8
2007,3
2008,4
2009,0
2010,3
2011,1
2012,0
2013,5
2014,3
2015,9
2016,8
2017,1
2018,7
2019,8
2020,5
2021,6
2022,8
2023,1
2024,1
2025,7
2026,1
2027,4
2028,8
2029,0
2030,8
2031,5
2032,6
2033,0
2034,7
2035,7
2036,1
2037,6
2038,8
2039,0
2040,1
2041,2
2042,1
2043,0
2044,5
2045,4
2046,5
2047,1
2048,2
2049,1
2050,1
2051,2
2052,7
2053,3
2054,3
2055,6
2056,5
2057,2
2058,8
2059,5
2060,9
2061,8
2062,4
2063,3
2064,5
2065,3
2066,4
2067,2
2068,6
2069,6
2070,3
2071,5
2072,4
2073,6
2074,8
2075,1
2076,2
2077,7
2078,9
2079,0
2080,3
2081,4
2082,9
2083,6
2084,8
2085,6
2086,9
2087,3
2088,8
2089,2
2090,8
2091,4
2092,1
2093,1
2094,3
2095,3
2096,8
2097,1
2098,2
2099,3
2100,3
2101,9
2102,4
2103,7
2104,2
2105,4
2106,0
2107,1
2108,4
2109,3
2110,6
2111,2
2112,4
2113,1
2114,5
2115,9
2116,7
2117,1
2118,7
2119,4
2120,6
2121,1
2122,6
2123,7
2124,4
2125,8
2126,2
2127,1
2128,9
2129,9
2130,2
2131,2
2132,5
2133,5
2134,3
2135,9
2136,0
2137,6
2138,2
2139,5
2140,6
2141,0
2142,3
2143,4
2144,3
2145,6
2146,7
2147,6
2148,0
2149,3
2150,5
2151,5
2152,8
2153,4
2154,0
2155,6
2156,9
2157,5
2158,6
2159,0
2160,1
2161,7
2162,5
2163,7
2164,5
2165,6
2166,4
2167,3
2168,4
2169,4
2170,6
2171,2
2172,2
2173,4
2174,7
2175,7
2176,3
2177,2
2178,8
2179,7
2180,4
2181,9
2182,2
2183,4
2184,2
2185,1
2186,3
2187,9
2188,4
2189,0
2190,1
2191,2
2192,9
2193,7
2194,7
2195,9
2196,3
2197,4
2198,5
2199,5
2200,1
2201,5
2202,5
2203,6
2204,1
2205,2
2206,8
2207,8
2208,4
2209,6
2210,9
2211,9
2212,6
2213,1
2214,0
2215,5
2216,4
2217,0
2218,3
2219,1
2220,1
2221,5
2222,5
2223,3
2224,1
2225,2
2226,4
2227,6
2228,9
2229,2
2230,4
2231,1
2232,7
2233,9
2234,8
2235,5
2236,1
2237,1
2238,4
2239,3
2240,6
2241,2
2242,2
2243,1
2244,6
2245,7
2246,7
2247,1
2248,7
2249,3
2250,0
2251,1
2252,1
2253,5
2254,3
2255,1
2256,1
2257,3
2258,2
2259,7
2260,1
2261,2
2262,1
2263,8
2264,8
2265,0
2266,7
2267,5
2268,5
2269,4
2270,0
2271,8
2272,7
2273,7
2274,3
2275,4
2276,5
2277,8
2278,2
2279,0
2280,7
2281,4
2282,1
2283,1
2284,8
2285,1
2286,5
2287,4
2288,2
2289,1
2290,0
2291,2
2292,4
2293,7
2294,0
2295,2
2296,8
2297,0
2298,2
2299,1
2300,9
2301,7
2302,3
2303,3
2304,4
2305,4
2306,1
2307,1
2308,4
2309,2
2310,3
2311,1
2312,0
2313,9
2314,8
2315,5
2316,9
2317,8
2318,6
2319,7
2320,8
2321,1
2322,6
2323,3
2324,7
2325,6
2326,1
2327,7
2328,3
2329,3
2330,5
2331,7
2332,7
2333,6
2334,0
2335,8
2336,1
2337,7
2338,3
2339,3
2340,3
2341,2
2342,1
2343,3
2344,9
2345,4
2346,3
2347,1
2348,9
2349,7
2350,7
2351,2
2352,3
2353,4
2354,8
2355,0
2356,9
2357,4
2358,1
2359,1
2360,7
2361,2
2362,5
2363,6
2364,4
2365,1
2366,0
2367,4
2368,2
2369,1
2370,3
2371,7
2372,4
2373,0
2374,2
2375,8
2376,5
2377,8
2378,9
2379,4
2380,2
2381,5
2382,6
2383,8
2384,2
2385,9
2386,7
2387,0
2388,1
2389,7
2390,3
2391,8
2392,6
2393,9
2394,7
2395,5
2396,3
2397,1
2398,7
2399,0
2400,8
2401,1
2402,4
2403,1
2404,1
2405,1
2406,8
2407,7
2408,4
2409,7
2410,9
2411,6
2412,9
2413,6
2414,2
2415,4
2416,4
2417,2
2418,1
2419,8
2420,7
2421,5
2422,4
2423,6
2424,2
2425,1
2426,6
2427,7
2428,1
2429,5
2430,0
2431,0
2432,5
2433,8
2434,9
2435,7
2436,2
2437,0
2438,5
2439,9
2440,2
2441,2
2442,4
2443,2
2444,4
2445,3
2446,0
2447,1
2448,8
2449,5
2450,1
2451,3
2452,2
2453,1
2454,3
2455,2
2456,4
2457,0
2458,4
2459,1
2460,8
2461,3
2462,7
2463,9
2464,5
2465,8
2466,8
2467,6
2468,4
2469,3
2470,7
2471,4
2472,9
2473,6
2474,8
2475,8
2476,6
2477,6
2478,5
2479,7
2480,9
2481,4
2482,4
2483,2
2484,3
2485,6
2486,6
2487,0
2488,0
2489,6
2490,6
2491,9
2492,1
2493,4
2494,4
2495,7
2496,3
2497,7
2498,8
2499,2
2500,3
2501,8
2502,4
2503,5
2504,6
2505,4
2506,0
2507,3
2508,9
2509,2
2510,0
2511,0
2512,7
2513,8
2514,8
2515,3
2516,5
2517,8
2518,6
2519,3
2520,7
2521,5
2522,0
2523,2
2524,7
2525,8
2526,6
2527,1
2528,5
2529,5
2530,4
2531,4
2532,3
2533,4
2534,5
2535,3
2536,2
2537,8
2538,2
2539,1
2540,5
2541,7
2542,1
2543,9
2544,4
2545,9
2546,3
2547,1
2548,7
2549,3
2550,3
2551,6
2552,8
2553,9
2554,5
2555,2
2556,2
2557,8
2558,8
2559,8
2560,7
2561,2
2562,9
2563,7
2564,4
2565,1
2566,7
2567,8
2568,2
2569,0
2570,3
2571,1
2572,3
2573,6
2574,9
2575,6
2576,4
2577,9
2578,6
2579,7
2580,8
2581,3
2582,1
2583,6
2584,7
2585,9
2586,4
2587,9
2588,6
2589,8
2590,9
2591,8
2592,1
2593,4
2594,8
2595,9
2596,3
2597,1
2598,8
2599,0
2600,5
2601,2
2602,7
2603,1
2604,0
2605,5
2606,2
2607,4
2608,0
2609,3
2610,8
2611,9
2612,6
2613,6
2614,2
2615,8
2616,6
2617,7
2618,0
2619,0
2620,3
2621,3
2622,6
2623,5
2624,1
2625,1
2626,7
2627,9
2628,3
2629,1
2630,5
2631,8
2632,3
2633,2
2634,6
2635,8
2636,3
2637,8
2638,7
2639,4
2640,2
2641,9
2642,7
2643,3
2644,9
2645,8
2646,2
2647,3
2648,5
2649,1
2650,0
2651,9
2652,9
2653,2
2654,3
2655,7
2656,7
2657,9
2658,7
2659,8
2660,6
2661,0
2662,5
2663,4
2664,3
2665,7
2666,4
2667,1
2668,3
2669,4
2670,8
2671,7
2672,0
2673,0
2674,5
2675,6
2676,4
2677,5
2678,1
2679,4
2680,9
2681,2
2682,2
2683,7
2684,9
2685,2
2686,9
2687,8
2688,2
2689,1
2690,8
2691,2
2692,3
2693,5
2694,5
2695,3
2696,2
2697,0
2698,9
2699,8
2700,6
2701,1
2702,2
2703,0
2704,1
2705,1
2706,5
2707,6
2708,8
2709,8
2710,3
2711,3
2712,9
2713,0
2714,0
2715,3
2716,2
2717,4
2718,8
2719,9
2720,8
2721,4
2722,1
2723,9
2724,0
2725,9
2726,9
2727,2
2728,9
2729,4
2730,4
2731,7
2732,9
2733,9
2734,1
2735,2
2736,0
2737,5
2738,3
2739,9
2740,6
2741,7
2742,2
2743,5
2744,4
2745,4
2746,0
2747,1
2748,0
2749,9
2750,4
2751,0
2752,1
2753,9
2754,6
2755,0
2756,2
2757,1
2758,4
2759,5
2760,7
2761,8
2762,7
2763,7
2764,9
2765,2
2766,8
2767,7
2768,5
2769,6
2770,4
2771,9
2772,8
2773,7
2774,0
2775,7
2776,1
2777,6
2778,8
2779,6
2780,3
2781,2
2782,6
2783,8
2784,5
2785,5
2786,5
2787,2
2788,8
2789,3
2790,6
2791,3
2792,6
2793,9
2794,0
2795,5
2796,2
2797,0
2798,5
2799,8
2800,7
2801,4
2802,4
2803,7
2804,0
2805,2
2806,5
2807,4
2808,0
2809,1
2810,1
2811,0
2812,6
2813,2
2814,5
2815,0
2816,9
2817,0
2818,8
2819,5
2820,4
2821,6
2822,5
2823,3
2824,8
2825,7
2826,0
2827,9
2828,1
2829,4
2830,1
2831,5
2832,2
2833,2
2834,4
2835,2
2836,9
2837,8
2838,7
2839,1
2840,8
2841,3
2842,4
2843,7
2844,1
2845,9
2846,0
2847,9
2848,8
2849,7
2850,9
2851,4
2852,1
2853,9
2854,7
2855,2
2856,0
2857,8
2858,2
2859,4
2860,5
2861,5
2862,5
2863,4
2864,2
2865,5
2866,5
2867,5
2868,7
2869,1
2870,5
2871,3
2872,3
2873,8
2874,0
2875,9
2876,4
2877,0
2878,1
2879,6
2880,8
2881,5
2882,6
2883,2
2884,3
2885,4
2886,4
2887,2
2888,3
2889,6
2890,2
2891,1
2892,6
2893,8
2894,5
2895,9
2896,1
2897,7
2898,9
2899,0
2900,7
2901,9
2902,4
2903,2
2904,6
2905,0
2906,6
2907,4
2908,1
2909,7
2910,2
2911,8
2912,0
2913,6
2914,0
2915,1
2916,9
2917,9
2918,3
2919,7
2920,0
2921,7
2922,4
2923,6
2924,2
2925,1
2926,2
2927,1
2928,7
2929,6
2930,9
2931,0
2932,9
2933,1
2934,4
2935,8
2936,7
2937,3
2938,8
2939,6
2940,9
2941,3
2942,8
2943,3
2944,7
2945,9
2946,6
2947,0
2948,1
2949,7
2950,1
2951,1
2952,4
2953,1
2954,6
2955,6
2956,3
2957,1
2958,8
2959,1
2960,9
2961,6
2962,2
2963,1
2964,5
2965,1
2966,2
2967,7
2968,9
2969,0
2970,5
2971,1
2972,3
2973,2
2974,6
2975,1
2976,4
2977,9
2978,4
2979,9
2980,5
2981,2
2982,6
2983,6
2984,3
2985,4
2986,3
2987,4
2988,7
2989,0
2990,7
2991,0
2992,8
2993,2
2994,0
2995,0
2996,7
2997,7
